PID,FIRST,LAST,SEASON,GAME,YEAR,MONTH,DAY,AGE,TEAM,HOME/AWAY,OPP,RESULT,GS,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-
afflaar01,Arron,Afflalo,2009-2010,11,2009,11,17,24.090349076,DEN,HOME,TOR,18,TRUE,33.4166666667,5,9,.556,2,4,.500,1,1,1.000,0,3,3,4,0,0,1,4,13,9.8,+10
afflaar01,Arron,Afflalo,2009-2010,12,2009,11,20,24.0985626283,DEN,AWAY,LAC,-7,TRUE,23.35,1,4,.250,0,2,.000,2,2,1.000,1,1,2,1,1,0,1,4,4,1.7,-7
afflaar01,Arron,Afflalo,2009-2010,13,2009,11,21,24.1013004791,DEN,HOME,CHI,19,TRUE,18.9166666667,0,6,.000,0,3,.000,0,0,None,0,1,1,0,0,0,2,3,0,-7.1,-4
afflaar01,Arron,Afflalo,2009-2010,14,2009,11,24,24.1095140315,DEN,HOME,NJN,14,TRUE,30.8,6,8,.750,1,1,1.000,2,2,1.000,1,7,8,4,1,1,1,2,15,17.3,+19
afflaar01,Arron,Afflalo,2009-2010,15,2009,11,25,24.1122518823,DEN,AWAY,MIN,13,TRUE,35.7,4,8,.500,2,4,.500,0,0,None,1,4,5,4,0,1,1,1,10,10.0,+17
afflaar01,Arron,Afflalo,2009-2010,16,2009,11,27,24.1177275838,DEN,HOME,NYK,3,TRUE,20.2833333333,2,4,.500,1,1,1.000,0,0,None,0,0,0,2,2,0,1,4,5,3.8,0
afflaar01,Arron,Afflalo,2009-2010,17,2009,11,29,24.1232032854,DEN,HOME,MIN,-6,TRUE,28.9666666667,4,8,.500,0,3,.000,1,2,.500,1,4,5,2,0,0,1,2,9,6.1,-9
afflaar01,Arron,Afflalo,2009-2010,18,2009,12,01,24.128678987,DEN,HOME,GSW,28,TRUE,27.6,3,8,.375,1,2,.500,0,0,None,1,0,1,0,0,0,1,3,7,1.1,+6
afflaar01,Arron,Afflalo,2009-2010,19,2009,12,03,24.1341546886,DEN,HOME,MIA,18,TRUE,23.1666666667,7,9,.778,3,3,1.000,0,0,None,2,4,6,0,0,0,2,4,17,12.5,+1
afflaar01,Arron,Afflalo,2009-2010,20,2009,12,05,24.1396303901,DEN,AWAY,SAS,7,TRUE,19.0,1,1,1.000,1,1,1.000,0,0,None,0,2,2,0,0,0,1,1,3,1.9,0
afflaar01,Arron,Afflalo,2009-2010,21,2009,12,07,24.1451060917,DEN,AWAY,PHI,10,TRUE,25.9833333333,3,7,.429,3,4,.750,0,0,None,1,1,2,2,1,0,1,3,9,6.5,+2
afflaar01,Arron,Afflalo,2009-2010,22,2009,12,08,24.1478439425,DEN,AWAY,CHA,-12,TRUE,24.1,1,5,.200,0,3,.000,0,0,None,1,1,2,1,2,1,1,2,2,1.5,-16
afflaar01,Arron,Afflalo,2009-2010,23,2009,12,10,24.1533196441,DEN,AWAY,DET,-2,TRUE,16.6166666667,1,3,.333,1,2,.500,0,0,None,0,1,1,1,0,0,0,4,3,0.7,-1
afflaar01,Arron,Afflalo,2009-2010,24,2009,12,12,24.1587953457,DEN,HOME,PHO,6,TRUE,18.7,4,7,.571,1,3,.333,0,1,.000,1,1,2,1,1,0,1,2,9,6.2,+9
afflaar01,Arron,Afflalo,2009-2010,25,2009,12,14,24.1642710472,DEN,HOME,OKC,9,TRUE,21.2833333333,1,7,.143,1,3,.333,0,0,None,0,0,0,1,1,0,1,1,3,-1.2,+9
afflaar01,Arron,Afflalo,2009-2010,26,2009,12,16,24.1697467488,DEN,HOME,HOU,10,TRUE,18.9166666667,1,4,.250,0,0,None,0,0,None,1,1,2,0,0,0,1,2,2,-1.2,-15
afflaar01,Arron,Afflalo,2009-2010,27,2009,12,18,24.1752224504,DEN,AWAY,NOH,-6,TRUE,29.0666666667,2,9,.222,0,6,.000,2,2,1.000,0,6,6,3,1,2,1,1,6,5.4,+4
afflaar01,Arron,Afflalo,2009-2010,28,2009,12,20,24.180698152,DEN,AWAY,MEM,-6,TRUE,20.7666666667,1,5,.200,1,3,.333,0,0,None,1,0,1,1,1,1,1,1,3,1.6,-11
afflaar01,Arron,Afflalo,2009-2010,29,2009,12,23,24.1889117043,DEN,HOME,ATL,20,TRUE,20.1166666667,3,8,.375,2,3,.667,0,0,None,0,4,4,2,1,1,0,2,8,7.1,+17
afflaar01,Arron,Afflalo,2009-2010,30,2009,12,25,24.1943874059,DEN,AWAY,POR,-11,TRUE,18.9,3,5,.600,0,2,.000,0,1,.000,0,0,0,1,0,0,0,3,6,2.8,-4
afflaar01,Arron,Afflalo,2009-2010,31,2009,12,27,24.1998631075,DEN,HOME,DAL,-8,TRUE,37.3833333333,5,10,.500,2,5,.400,1,2,.500,1,2,3,4,0,1,1,3,13,10.2,-17
afflaar01,Arron,Afflalo,2009-2010,32,2009,12,28,24.2026009582,DEN,AWAY,SAC,-5,TRUE,20.0833333333,2,6,.333,1,3,.333,0,0,None,1,3,4,1,0,0,0,3,5,2.7,+5
afflaar01,Arron,Afflalo,2009-2010,33,2010,01,02,24.2162902122,DEN,AWAY,UTA,10,TRUE,25.4833333333,4,8,.500,3,5,.600,2,2,1.000,0,2,2,2,1,1,0,4,13,11.1,+3
afflaar01,Arron,Afflalo,2009-2010,34,2010,01,03,24.219028063,DEN,HOME,PHI,-3,TRUE,27.25,6,12,.500,3,4,.750,2,2,1.000,3,3,6,3,0,0,2,5,17,12.1,+12
afflaar01,Arron,Afflalo,2009-2010,35,2010,01,05,24.2245037645,DEN,HOME,GSW,1,TRUE,25.8666666667,4,7,.571,1,2,.500,1,1,1.000,0,1,1,2,0,0,1,4,10,5.8,-1
afflaar01,Arron,Afflalo,2009-2010,36,2010,01,08,24.2327173169,DEN,HOME,CLE,2,TRUE,36.4833333333,4,9,.444,2,5,.400,2,3,.667,0,2,2,1,4,1,1,3,12,10.7,+1
afflaar01,Arron,Afflalo,2009-2010,37,2010,01,09,24.2354551677,DEN,AWAY,SAC,-2,TRUE,26.0,1,4,.250,0,2,.000,3,4,.750,1,3,4,0,0,0,1,5,5,0.8,-10
afflaar01,Arron,Afflalo,2009-2010,38,2010,01,11,24.2409308693,DEN,HOME,MIN,11,TRUE,31.15,6,12,.500,3,7,.429,0,0,None,2,3,5,5,1,1,4,2,15,11.7,+6
afflaar01,Arron,Afflalo,2009-2010,39,2010,01,13,24.2464065708,DEN,HOME,ORL,18,TRUE,28.5,5,8,.625,3,5,.600,0,0,None,0,2,2,2,0,1,0,1,13,11.7,+13
afflaar01,Arron,Afflalo,2009-2010,40,2010,01,17,24.257357974,DEN,HOME,UTA,7,TRUE,23.0,2,5,.400,1,3,.333,0,0,None,0,1,1,1,1,0,2,5,5,0.3,+22
afflaar01,Arron,Afflalo,2009-2010,41,2010,01,20,24.2655715264,DEN,AWAY,GSW,5,TRUE,24.4833333333,5,7,.714,1,3,.333,1,2,.500,0,4,4,1,1,0,0,4,12,10.0,-6
afflaar01,Arron,Afflalo,2009-2010,42,2010,01,21,24.2683093771,DEN,HOME,LAC,20,TRUE,31.9666666667,3,6,.500,1,3,.333,2,2,1.000,0,2,2,0,1,0,3,2,9,3.8,+24
afflaar01,Arron,Afflalo,2009-2010,43,2010,01,23,24.2737850787,DEN,HOME,NOH,6,TRUE,35.35,7,12,.583,5,9,.556,0,0,None,1,2,3,2,1,0,1,5,19,14.1,+16
afflaar01,Arron,Afflalo,2009-2010,44,2010,01,25,24.2792607803,DEN,HOME,CHA,11,TRUE,36.2,9,11,.818,6,7,.857,0,0,None,0,2,2,7,1,0,0,3,24,25.2,+12
afflaar01,Arron,Afflalo,2009-2010,45,2010,01,27,24.2847364819,DEN,AWAY,HOU,5,TRUE,24.55,0,7,.000,0,1,.000,2,2,1.000,2,4,6,0,0,0,3,4,2,-4.9,-19
afflaar01,Arron,Afflalo,2009-2010,46,2010,01,29,24.2902121834,DEN,AWAY,OKC,-17,TRUE,34.8833333333,4,8,.500,2,4,.500,1,1,1.000,0,2,2,2,1,0,2,4,11,6.4,-23
afflaar01,Arron,Afflalo,2009-2010,47,2010,01,31,24.295687885,DEN,AWAY,SAS,14,TRUE,37.65,6,6,1.000,2,2,1.000,0,0,None,0,3,3,2,3,0,1,3,14,15.3,+18
afflaar01,Arron,Afflalo,2009-2010,48,2010,02,01,24.2984257358,DEN,HOME,SAC,3,TRUE,32.3833333333,4,7,.571,0,2,.000,4,6,.667,1,3,4,3,0,0,1,5,12,8.6,+11
afflaar01,Arron,Afflalo,2009-2010,49,2010,02,03,24.3039014374,DEN,HOME,PHO,-12,TRUE,37.95,3,7,.429,1,4,.250,5,8,.625,2,2,4,1,2,2,0,4,12,11.6,-6
afflaar01,Arron,Afflalo,2009-2010,50,2010,02,05,24.3093771389,DEN,AWAY,LAL,13,TRUE,34.7833333333,4,7,.571,2,3,.667,1,2,.500,1,0,1,2,2,0,1,3,11,9.2,+5
afflaar01,Arron,Afflalo,2009-2010,51,2010,02,06,24.3121149897,DEN,AWAY,UTA,-10,TRUE,21.6833333333,1,9,.111,1,3,.333,0,0,None,0,0,0,2,0,1,0,2,3,-1.6,-10
afflaar01,Arron,Afflalo,2009-2010,52,2010,02,09,24.3203285421,DEN,HOME,DAL,36,TRUE,23.35,2,7,.286,2,2,1.000,2,2,1.000,2,2,4,0,0,0,0,1,8,5.5,+10
afflaar01,Arron,Afflalo,2009-2010,53,2010,02,11,24.3258042437,DEN,HOME,SAS,-19,TRUE,38.1,3,10,.300,0,3,.000,0,0,None,1,1,2,0,0,0,2,4,6,-2.4,-12
afflaar01,Arron,Afflalo,2009-2010,54,2010,02,18,24.3449691992,DEN,AWAY,CLE,2,TRUE,23.6833333333,5,6,.833,1,2,.500,0,0,None,3,0,3,1,0,0,0,1,11,11.2,-3
afflaar01,Arron,Afflalo,2009-2010,55,2010,02,19,24.34770705,DEN,AWAY,WAS,-10,TRUE,36.6,4,8,.500,1,2,.500,0,0,None,1,4,5,1,1,0,0,2,9,7.8,-9
afflaar01,Arron,Afflalo,2009-2010,56,2010,02,21,24.3531827515,DEN,HOME,BOS,9,TRUE,26.45,2,5,.400,1,2,.500,0,0,None,1,0,1,2,0,2,0,2,5,5.0,+2
afflaar01,Arron,Afflalo,2009-2010,57,2010,02,25,24.3641341547,DEN,AWAY,GSW,15,TRUE,20.15,2,3,.667,1,1,1.000,0,0,None,2,0,2,4,0,0,1,5,5,4.9,-7
afflaar01,Arron,Afflalo,2009-2010,58,2010,02,26,24.3668720055,DEN,HOME,DET,5,TRUE,37.85,5,9,.556,4,6,.667,0,0,None,1,3,4,2,0,2,0,4,14,12.5,0
afflaar01,Arron,Afflalo,2009-2010,59,2010,02,28,24.372347707,DEN,AWAY,LAL,-6,TRUE,30.7666666667,5,12,.417,3,7,.429,3,3,1.000,0,2,2,1,0,1,2,5,16,7.6,+1
afflaar01,Arron,Afflalo,2009-2010,60,2010,03,01,24.3750855578,DEN,AWAY,PHO,-16,TRUE,33.1833333333,2,7,.286,2,4,.500,0,0,None,0,3,3,1,2,0,5,5,6,-1.5,-18
afflaar01,Arron,Afflalo,2009-2010,61,2010,03,03,24.3805612594,DEN,HOME,OKC,29,TRUE,27.15,3,7,.429,0,1,.000,0,0,None,2,1,3,2,1,1,1,2,6,5.3,+23
afflaar01,Arron,Afflalo,2009-2010,62,2010,03,05,24.386036961,DEN,HOME,IND,8,TRUE,25.6,2,6,.333,1,3,.333,0,0,None,0,5,5,0,0,0,0,6,5,0.7,+18
afflaar01,Arron,Afflalo,2009-2010,63,2010,03,07,24.3915126626,DEN,HOME,POR,12,TRUE,33.9166666667,4,9,.444,3,6,.500,2,4,.500,2,3,5,4,0,0,3,4,13,8.0,+2
afflaar01,Arron,Afflalo,2009-2010,64,2010,03,10,24.3997262149,DEN,AWAY,MIN,8,TRUE,31.8833333333,4,9,.444,1,4,.250,1,1,1.000,0,3,3,2,1,0,0,3,10,7.4,+6
afflaar01,Arron,Afflalo,2009-2010,65,2010,03,12,24.4052019165,DEN,AWAY,NOH,7,TRUE,22.4,2,5,.400,0,3,.000,2,2,1.000,0,1,1,3,0,0,1,3,6,3.5,+6
afflaar01,Arron,Afflalo,2009-2010,66,2010,03,13,24.4079397673,DEN,AWAY,MEM,17,TRUE,21.5666666667,2,7,.286,0,4,.000,0,0,None,2,4,6,2,0,0,2,2,4,1.1,-3
afflaar01,Arron,Afflalo,2009-2010,67,2010,03,15,24.4134154689,DEN,AWAY,HOU,-2,TRUE,34.0,5,9,.556,2,6,.333,0,0,None,1,5,6,2,0,0,1,3,12,9.1,-4
afflaar01,Arron,Afflalo,2009-2010,68,2010,03,16,24.4161533196,DEN,HOME,WAS,10,TRUE,23.8333333333,2,4,.500,1,2,.500,1,2,.500,0,1,1,2,0,0,0,3,6,4.1,+5
afflaar01,Arron,Afflalo,2009-2010,69,2010,03,18,24.4216290212,DEN,HOME,NOH,13,TRUE,25.9,2,8,.250,1,4,.250,0,0,None,0,0,0,0,1,0,0,1,5,0.8,+12
afflaar01,Arron,Afflalo,2009-2010,70,2010,03,20,24.4271047228,DEN,HOME,MIL,-5,TRUE,23.0666666667,0,2,.000,0,1,.000,1,2,.500,0,2,2,0,2,0,0,2,1,1.0,-4
afflaar01,Arron,Afflalo,2009-2010,71,2010,03,23,24.4353182752,DEN,AWAY,NYK,-5,TRUE,35.2666666667,4,6,.667,3,4,.750,0,0,None,0,2,2,1,1,0,1,2,11,8.9,+14
afflaar01,Arron,Afflalo,2009-2010,72,2010,03,24,24.4380561259,DEN,AWAY,BOS,-14,TRUE,26.6,5,8,.625,2,4,.500,1,2,.500,0,1,1,0,0,0,1,2,13,7.5,-9
afflaar01,Arron,Afflalo,2009-2010,73,2010,03,26,24.4435318275,DEN,AWAY,TOR,1,TRUE,22.9,2,5,.400,1,3,.333,0,0,None,0,1,1,1,0,0,0,1,5,2.9,+3
afflaar01,Arron,Afflalo,2009-2010,74,2010,03,28,24.4490075291,DEN,AWAY,ORL,-6,TRUE,25.5666666667,4,7,.571,1,3,.333,0,0,None,2,6,8,2,0,0,0,1,9,9.9,+4
afflaar01,Arron,Afflalo,2009-2010,75,2010,03,29,24.4517453799,DEN,AWAY,DAL,-16,TRUE,21.4,2,6,.333,0,1,.000,0,0,None,0,2,2,2,0,0,0,2,4,1.8,-7
afflaar01,Arron,Afflalo,2009-2010,76,2010,04,01,24.4599589322,DEN,HOME,POR,17,TRUE,21.0666666667,4,6,.667,1,2,.500,0,0,None,1,4,5,3,0,0,0,3,9,9.2,-5
afflaar01,Arron,Afflalo,2009-2010,77,2010,04,03,24.4654346338,DEN,HOME,LAC,8,TRUE,29.4833333333,3,8,.375,2,4,.500,0,0,None,1,8,9,2,0,0,0,0,8,8.1,+5
afflaar01,Arron,Afflalo,2009-2010,78,2010,04,07,24.476386037,DEN,AWAY,OKC,4,TRUE,38.2,7,14,.500,3,3,1.000,0,0,None,1,4,5,3,0,1,1,3,17,12.5,+17
afflaar01,Arron,Afflalo,2009-2010,79,2010,04,08,24.4791238877,DEN,HOME,LAL,2,TRUE,18.05,3,7,.429,1,2,.500,1,1,1.000,1,2,3,0,0,1,1,1,8,4.9,-5
afflaar01,Arron,Afflalo,2009-2010,80,2010,04,10,24.4845995893,DEN,HOME,SAS,-19,TRUE,33.5333333333,1,6,.167,0,1,.000,0,0,None,1,2,3,2,0,1,0,2,2,0.8,-15
afflaar01,Arron,Afflalo,2009-2010,81,2010,04,12,24.4900752909,DEN,HOME,MEM,22,TRUE,31.6,7,13,.538,2,6,.333,6,6,1.000,2,11,13,1,0,0,0,3,22,19.9,+14
afflaar01,Arron,Afflalo,2009-2010,82,2010,04,13,24.4928131417,DEN,AWAY,PHO,-22,TRUE,29.5666666667,2,8,.250,0,1,.000,3,5,.600,2,1,3,3,1,2,0,3,7,6.4,-24
ajincal01,Alexis,Ajinca,2009-2010,1,2009,10,28,21.4791238877,CHA,AWAY,BOS,-33,FALSE,9.4,2,3,.667,0,0,None,0,0,None,0,0,0,0,0,1,0,3,4,2.2,-9
ajincal01,Alexis,Ajinca,2009-2010,2,2009,10,31,21.4873374401,CHA,AWAY,CLE,-11,FALSE,1.26666666667,1,1,1.000,0,0,None,0,0,None,0,0,0,0,0,0,0,0,2,1.7,+4
ajincal01,Alexis,Ajinca,2009-2010,3,2009,11,07,21.5065023956,CHA,AWAY,CHI,-3,FALSE,5.2,0,0,None,0,0,None,0,0,None,0,1,1,0,0,0,0,1,0,-0.1,+7
ajincal01,Alexis,Ajinca,2009-2010,4,2009,11,11,21.5174537988,CHA,AWAY,DET,-23,FALSE,7.68333333333,2,4,.500,0,0,None,0,1,.000,1,0,1,0,1,0,1,1,4,1.9,+8
ajincal01,Alexis,Ajinca,2009-2010,5,2009,11,20,21.5420944559,CHA,AWAY,MIL,-7,FALSE,2.66666666667,0,1,.000,0,0,None,0,0,None,0,2,2,0,0,0,1,0,0,-1.1,0
ajincal01,Alexis,Ajinca,2009-2010,6,2009,11,22,21.5475701574,CHA,HOME,IND,16,FALSE,3.3,0,1,.000,0,0,None,0,0,None,0,0,0,0,0,0,0,0,0,-0.7,-6
aldrila01,LaMarcus,Aldridge,2009-2010,1,2009,10,27,24.2737850787,POR,HOME,HOU,9,TRUE,24.0833333333,5,10,.500,0,0,None,1,1,1.000,1,5,6,1,0,1,4,5,11,3.6,-7
aldrila01,LaMarcus,Aldridge,2009-2010,2,2009,10,29,24.2792607803,POR,HOME,DEN,-3,TRUE,40.2833333333,4,15,.267,0,0,None,1,2,.500,2,5,7,1,0,0,0,4,9,1.7,-13
aldrila01,LaMarcus,Aldridge,2009-2010,3,2009,10,31,24.2847364819,POR,AWAY,HOU,-4,TRUE,40.3666666667,13,16,.813,0,0,None,1,3,.333,1,3,4,2,1,0,2,6,27,19.8,+8
aldrila01,LaMarcus,Aldridge,2009-2010,4,2009,11,01,24.2874743326,POR,AWAY,OKC,9,TRUE,11.9333333333,2,5,.400,0,0,None,2,2,1.000,3,2,5,3,0,1,0,0,6,8.8,+12
aldrila01,LaMarcus,Aldridge,2009-2010,5,2009,11,03,24.2929500342,POR,HOME,ATL,-6,TRUE,39.95,9,17,.529,0,0,None,2,2,1.000,3,11,14,0,2,0,1,3,20,16.9,-9
aldrila01,LaMarcus,Aldridge,2009-2010,6,2009,11,06,24.3011635866,POR,HOME,SAS,12,TRUE,33.9333333333,3,10,.300,0,0,None,2,2,1.000,1,4,5,1,2,0,1,4,8,4.2,+6
aldrila01,LaMarcus,Aldridge,2009-2010,7,2009,11,08,24.3066392882,POR,HOME,MIN,23,TRUE,25.4,5,11,.455,0,0,None,9,9,1.000,5,5,10,3,0,0,1,1,19,19.0,+12
aldrila01,LaMarcus,Aldridge,2009-2010,8,2009,11,10,24.3121149897,POR,AWAY,MEM,14,TRUE,37.6166666667,7,12,.583,0,0,None,2,2,1.000,0,12,12,3,1,2,0,3,16,17.3,+18
aldrila01,LaMarcus,Aldridge,2009-2010,9,2009,11,11,24.3148528405,POR,AWAY,MIN,23,TRUE,25.3833333333,5,9,.556,0,1,.000,1,1,1.000,0,4,4,2,0,0,0,2,11,8.5,+9
aldrila01,LaMarcus,Aldridge,2009-2010,10,2009,11,13,24.3203285421,POR,AWAY,NOH,8,TRUE,29.3333333333,10,19,.526,0,0,None,0,1,.000,4,9,13,1,1,0,0,4,20,15.9,+14
aldrila01,LaMarcus,Aldridge,2009-2010,11,2009,11,14,24.3230663929,POR,AWAY,CHA,6,TRUE,36.0,4,11,.364,0,1,.000,3,6,.500,1,6,7,0,0,0,1,3,11,4.0,+3
aldrila01,LaMarcus,Aldridge,2009-2010,12,2009,11,16,24.3285420945,POR,AWAY,ATL,-4,TRUE,45.6833333333,8,17,.471,0,0,None,2,2,1.000,1,8,9,2,1,0,0,3,18,13.6,-2
aldrila01,LaMarcus,Aldridge,2009-2010,13,2009,11,18,24.334017796,POR,HOME,DET,6,TRUE,38.3666666667,8,16,.500,0,0,None,4,5,.800,1,6,7,2,0,1,1,1,20,14.8,+12
aldrila01,LaMarcus,Aldridge,2009-2010,14,2009,11,20,24.3394934976,POR,AWAY,GSW,-14,TRUE,27.05,4,10,.400,0,0,None,4,5,.800,1,5,6,1,0,1,2,2,12,7.0,-11
aldrila01,LaMarcus,Aldridge,2009-2010,15,2009,11,21,24.3422313484,POR,HOME,MIN,28,TRUE,21.75,3,5,.600,0,0,None,4,4,1.000,0,3,3,0,0,0,2,4,10,5.0,+17
aldrila01,LaMarcus,Aldridge,2009-2010,16,2009,11,23,24.34770705,POR,HOME,CHI,24,TRUE,35.5333333333,10,16,.625,1,1,1.000,3,3,1.000,3,10,13,3,0,1,2,4,24,21.1,+16
aldrila01,LaMarcus,Aldridge,2009-2010,17,2009,11,25,24.3531827515,POR,HOME,NJN,10,TRUE,34.3333333333,4,13,.308,0,0,None,4,5,.800,1,7,8,4,0,1,0,2,12,9.6,+11
aldrila01,LaMarcus,Aldridge,2009-2010,18,2009,11,27,24.3586584531,POR,HOME,MEM,-10,TRUE,44.6,7,16,.438,1,1,1.000,1,1,1.000,4,1,5,1,0,1,1,1,16,10.7,-2
aldrila01,LaMarcus,Aldridge,2009-2010,19,2009,11,28,24.3613963039,POR,AWAY,UTA,-16,TRUE,32.4833333333,6,16,.375,0,0,None,2,2,1.000,2,2,4,2,0,0,0,1,14,8.2,-23
aldrila01,LaMarcus,Aldridge,2009-2010,20,2009,12,05,24.3805612594,POR,HOME,HOU,1,TRUE,39.7333333333,5,14,.357,1,1,1.000,1,2,.500,2,9,11,3,0,0,1,3,12,7.8,0
aldrila01,LaMarcus,Aldridge,2009-2010,21,2009,12,07,24.386036961,POR,AWAY,NYK,-9,TRUE,44.5166666667,7,15,.467,0,0,None,5,6,.833,3,10,13,2,1,2,1,5,19,16.8,-11
aldrila01,LaMarcus,Aldridge,2009-2010,22,2009,12,09,24.3915126626,POR,AWAY,IND,11,TRUE,38.9666666667,8,12,.667,0,0,None,4,4,1.000,1,7,8,3,1,1,1,4,20,18.8,+13
aldrila01,LaMarcus,Aldridge,2009-2010,23,2009,12,11,24.3969883641,POR,AWAY,CLE,-5,TRUE,35.5666666667,8,13,.615,1,1,1.000,5,5,1.000,0,2,2,1,1,0,2,3,22,15.2,-11
aldrila01,LaMarcus,Aldridge,2009-2010,24,2009,12,12,24.3997262149,POR,AWAY,MIL,-7,TRUE,52.0166666667,13,22,.591,0,0,None,5,7,.714,5,6,11,0,0,0,1,4,31,22.7,-8
aldrila01,LaMarcus,Aldridge,2009-2010,25,2009,12,15,24.4079397673,POR,HOME,SAC,7,TRUE,41.25,10,21,.476,0,0,None,5,5,1.000,5,4,9,5,0,0,1,3,25,20.3,+2
aldrila01,LaMarcus,Aldridge,2009-2010,26,2009,12,17,24.4134154689,POR,HOME,PHO,3,TRUE,39.05,5,15,.333,0,0,None,5,6,.833,2,5,7,2,1,0,3,4,15,6.8,-2
aldrila01,LaMarcus,Aldridge,2009-2010,27,2009,12,19,24.4188911704,POR,AWAY,ORL,-9,TRUE,30.7,1,6,.167,0,0,None,1,2,.500,1,0,1,1,3,0,1,4,3,0.6,-10
aldrila01,LaMarcus,Aldridge,2009-2010,28,2009,12,20,24.4216290212,POR,AWAY,MIA,7,TRUE,42.1166666667,10,23,.435,0,0,None,3,3,1.000,2,6,8,1,1,0,1,2,23,14.0,+11
aldrila01,LaMarcus,Aldridge,2009-2010,29,2009,12,22,24.4271047228,POR,AWAY,DAL,4,TRUE,44.9333333333,9,16,.563,0,0,None,1,3,.333,5,7,12,2,1,1,1,2,19,17.5,+8
aldrila01,LaMarcus,Aldridge,2009-2010,30,2009,12,23,24.4298425736,POR,AWAY,SAS,4,TRUE,32.7666666667,9,13,.692,0,0,None,4,6,.667,4,4,8,1,3,0,2,3,22,20.2,+6
aldrila01,LaMarcus,Aldridge,2009-2010,31,2009,12,25,24.4353182752,POR,HOME,DEN,11,TRUE,45.2,5,10,.500,0,0,None,0,0,None,1,12,13,3,1,1,2,2,10,10.3,+10
aldrila01,LaMarcus,Aldridge,2009-2010,32,2009,12,28,24.4435318275,POR,HOME,PHI,-11,TRUE,44.0,7,16,.438,0,0,None,3,6,.500,4,8,12,1,0,1,1,3,17,11.8,-18
aldrila01,LaMarcus,Aldridge,2009-2010,33,2009,12,30,24.4490075291,POR,HOME,LAC,4,TRUE,6.33333333333,3,4,.750,1,1,1.000,0,0,None,0,1,1,1,0,0,1,0,7,5.4,+2
aldrila01,LaMarcus,Aldridge,2009-2010,34,2010,01,05,24.4654346338,POR,HOME,MEM,-4,TRUE,41.0833333333,4,8,.500,0,0,None,3,4,.750,3,4,7,3,0,1,0,3,11,11.5,-8
aldrila01,LaMarcus,Aldridge,2009-2010,35,2010,01,08,24.4736481862,POR,HOME,LAL,9,TRUE,38.45,3,8,.375,0,0,None,2,2,1.000,0,8,8,4,1,0,2,2,8,7.0,-4
aldrila01,LaMarcus,Aldridge,2009-2010,36,2010,01,10,24.4791238877,POR,HOME,CLE,-12,TRUE,39.8666666667,8,11,.727,0,0,None,2,4,.500,4,9,13,1,1,0,2,4,18,16.3,-6
