PID,FIRST,LAST,SEASON,GAME,YEAR,MONTH,DAY,AGE,TEAM,HOME/AWAY,OPP,RESULT,GS,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-
acyqu01,Quincy,Acy,2015-2016,58,2016,02,29,25.3997262149,SAC,HOME,OKC,-15,TRUE,27.9,5,9,.556,0,1,.000,0,0,None,4,0,4,2,3,0,0,3,10,11.7,-16
acyqu01,Quincy,Acy,2015-2016,59,2016,03,02,25.4052019165,SAC,AWAY,MEM,-6,TRUE,26.0666666667,5,6,.833,0,1,.000,1,2,.500,1,2,3,1,1,0,1,5,11,8.4,-5
acyqu01,Quincy,Acy,2015-2016,60,2016,03,03,25.4079397673,SAC,AWAY,DAL,3,TRUE,16.35,2,2,1.000,0,0,None,0,0,None,0,3,3,0,0,0,2,1,4,1.9,+1
acyqu01,Quincy,Acy,2015-2016,61,2016,03,05,25.4134154689,SAC,AWAY,SAS,-10,TRUE,30.65,7,7,1.000,2,2,1.000,0,0,None,1,6,7,1,1,0,1,4,16,15.5,-10
acyqu01,Quincy,Acy,2015-2016,62,2016,03,07,25.4188911704,SAC,AWAY,NOP,-3,TRUE,19.5166666667,1,2,.500,0,1,.000,0,0,None,2,6,8,2,0,0,0,3,2,4.4,+1
acyqu01,Quincy,Acy,2015-2016,63,2016,03,09,25.424366872,SAC,HOME,CLE,-9,TRUE,21.25,3,5,.600,0,1,.000,2,2,1.000,0,4,4,0,0,1,0,3,8,6.4,-6
acyqu01,Quincy,Acy,2015-2016,64,2016,03,11,25.4298425736,SAC,HOME,ORL,-7,TRUE,14.4666666667,1,2,.500,0,0,None,1,1,1.000,1,3,4,1,0,0,1,2,3,2.5,-15
acyqu01,Quincy,Acy,2015-2016,65,2016,03,13,25.4353182752,SAC,HOME,UTA,-9,TRUE,10.8166666667,1,2,.500,0,0,None,0,0,None,0,1,1,0,0,0,0,2,2,0.5,-17
acyqu01,Quincy,Acy,2015-2016,66,2016,03,15,25.4407939767,SAC,AWAY,LAL,8,FALSE,5.46666666667,0,1,.000,0,1,.000,1,2,.500,0,1,1,0,0,0,0,0,1,0.2,-5
acyqu01,Quincy,Acy,2015-2016,67,2016,03,16,25.4435318275,SAC,HOME,NOP,-15,FALSE,13.65,2,2,1.000,0,0,None,1,2,.500,0,1,1,0,1,0,0,3,5,4.1,+10
acyqu01,Quincy,Acy,2015-2016,68,2016,03,18,25.4490075291,SAC,AWAY,DET,-7,TRUE,17.8333333333,1,3,.333,0,0,None,4,6,.667,2,1,3,1,1,0,1,2,6,5.1,-6
acyqu01,Quincy,Acy,2015-2016,69,2016,03,20,25.4544832307,SAC,AWAY,NYK,8,TRUE,22.8166666667,1,4,.250,0,2,.000,1,1,1.000,0,4,4,1,1,0,1,2,3,1.7,+3
acyqu01,Quincy,Acy,2015-2016,70,2016,03,21,25.4572210815,SAC,AWAY,CHI,-7,TRUE,10.9,1,2,.500,0,1,.000,0,0,None,0,1,1,0,0,0,0,2,2,0.5,-3
acyqu01,Quincy,Acy,2015-2016,71,2016,03,23,25.462696783,SAC,AWAY,MIN,-9,TRUE,21.8333333333,4,5,.800,1,1,1.000,0,0,None,2,0,2,1,0,0,1,3,9,7.0,-7
acyqu01,Quincy,Acy,2015-2016,72,2016,03,25,25.4681724846,SAC,HOME,PHO,22,TRUE,18.5666666667,4,9,.444,2,5,.400,4,4,1.000,0,7,7,0,0,2,1,4,14,10.2,+9
acyqu01,Quincy,Acy,2015-2016,73,2016,03,27,25.4736481862,SAC,HOME,DAL,22,TRUE,17.2333333333,3,4,.750,1,1,1.000,0,0,None,1,2,3,0,2,0,0,1,7,8.3,+8
acyqu01,Quincy,Acy,2015-2016,74,2016,03,28,25.476386037,SAC,AWAY,POR,-12,TRUE,27.6666666667,4,8,.500,1,2,.500,1,1,1.000,1,3,4,1,1,1,1,3,10,7.8,-4
acyqu01,Quincy,Acy,2015-2016,75,2016,03,30,25.4818617385,SAC,HOME,WAS,9,TRUE,12.8666666667,3,3,1.000,1,1,1.000,0,0,None,1,4,5,0,1,0,0,1,7,8.6,+3
acyqu01,Quincy,Acy,2015-2016,76,2016,04,01,25.4873374401,SAC,HOME,MIA,-6,TRUE,13.6333333333,2,6,.333,0,2,.000,0,0,None,2,0,2,0,0,0,0,2,4,1.2,-10
acyqu01,Quincy,Acy,2015-2016,77,2016,04,02,25.4900752909,SAC,AWAY,DEN,9,TRUE,16.8666666667,2,8,.250,1,2,.500,0,0,None,2,4,6,2,0,1,0,2,5,4.1,-5
acyqu01,Quincy,Acy,2015-2016,78,2016,04,05,25.4982888433,SAC,HOME,POR,-8,FALSE,15.3333333333,3,5,.600,2,2,1.000,0,0,None,0,0,0,0,0,0,0,1,8,5.3,-15
acyqu01,Quincy,Acy,2015-2016,79,2016,04,07,25.5037645448,SAC,HOME,MIN,-8,FALSE,27.8333333333,7,12,.583,1,3,.333,2,2,1.000,3,3,6,1,0,1,1,3,17,13.6,-10
acyqu01,Quincy,Acy,2015-2016,80,2016,04,09,25.5092402464,SAC,HOME,OKC,2,FALSE,21.0,3,5,.600,0,1,.000,1,2,.500,3,5,8,0,1,0,1,1,7,7.5,+16
acyqu01,Quincy,Acy,2015-2016,81,2016,04,11,25.514715948,SAC,AWAY,PHO,4,FALSE,16.05,2,2,1.000,0,0,None,5,6,.833,1,0,1,1,1,2,3,2,9,8.0,+8
acyqu01,Quincy,Acy,2015-2016,82,2016,04,13,25.5201916496,SAC,AWAY,HOU,-35,FALSE,29.2833333333,3,12,.250,1,6,.167,3,6,.500,0,8,8,2,2,1,1,0,10,7.1,-16
adamsjo01,Jordan,Adams,2015-2016,1,2015,10,28,21.3066392882,MEM,HOME,CLE,-30,FALSE,7.06666666667,1,4,.250,0,1,.000,1,2,.500,0,0,0,0,2,0,1,0,3,1.2,0
adamsjo01,Jordan,Adams,2015-2016,4,2015,11,02,21.3203285421,MEM,AWAY,GSW,-50,FALSE,7.6,1,2,.500,0,0,None,2,3,.667,0,2,2,3,1,0,1,2,4,4.5,+4
adamsst01,Steven,Adams,2015-2016,1,2015,10,28,22.2737850787,OKC,HOME,SAS,6,TRUE,29.5666666667,3,4,.750,0,0,None,0,0,None,1,6,7,1,0,1,2,4,6,4.7,+4
adamsst01,Steven,Adams,2015-2016,2,2015,10,30,22.2792607803,OKC,AWAY,ORL,3,TRUE,35.9,3,5,.600,0,0,None,3,4,.750,5,3,8,2,2,2,2,5,9,11.5,-3
adamsst01,Steven,Adams,2015-2016,3,2015,11,01,22.2847364819,OKC,HOME,DEN,24,TRUE,21.5333333333,1,3,.333,0,0,None,0,2,.000,3,0,3,1,0,2,2,4,2,0.1,+24
adamsst01,Steven,Adams,2015-2016,4,2015,11,02,22.2874743326,OKC,AWAY,HOU,-5,TRUE,19.2,2,3,.667,0,0,None,1,2,.500,0,3,3,0,1,0,0,1,5,4.8,-8
adamsst01,Steven,Adams,2015-2016,5,2015,11,04,22.2929500342,OKC,HOME,TOR,-5,TRUE,26.6,5,7,.714,0,0,None,0,0,None,3,4,7,1,0,4,2,3,10,10.7,+8
adamsst01,Steven,Adams,2015-2016,6,2015,11,05,22.295687885,OKC,AWAY,CHI,-6,TRUE,24.9666666667,3,4,.750,0,0,None,0,0,None,0,6,6,1,0,2,0,1,6,7.9,+11
adamsst01,Steven,Adams,2015-2016,7,2015,11,08,22.3039014374,OKC,HOME,PHO,21,TRUE,19.5166666667,3,6,.500,0,0,None,1,1,1.000,3,2,5,1,0,5,2,1,7,8.5,+12
adamsst01,Steven,Adams,2015-2016,8,2015,11,10,22.3093771389,OKC,AWAY,WAS,24,TRUE,20.6,2,3,.667,0,0,None,0,2,.000,2,4,6,0,1,1,0,4,4,4.6,+5
adamsst01,Steven,Adams,2015-2016,9,2015,11,13,22.3175906913,OKC,HOME,PHI,17,TRUE,25.9833333333,3,6,.500,0,0,None,0,0,None,1,1,2,0,1,3,0,5,6,5.1,+19
adamsst01,Steven,Adams,2015-2016,10,2015,11,15,22.3230663929,OKC,HOME,BOS,-15,TRUE,29.5833333333,0,0,None,0,0,None,6,8,.750,2,5,7,3,0,0,1,2,6,8.4,-1
adamsst01,Steven,Adams,2015-2016,11,2015,11,16,22.3258042437,OKC,AWAY,MEM,-8,TRUE,26.8166666667,4,5,.800,0,0,None,6,8,.750,5,2,7,1,0,1,2,6,14,12.4,-4
adamsst01,Steven,Adams,2015-2016,12,2015,11,18,22.3312799452,OKC,HOME,NOP,7,TRUE,11.4,0,2,.000,0,0,None,0,0,None,1,1,2,0,0,1,0,1,0,-0.1,+2
adamsst01,Steven,Adams,2015-2016,13,2015,11,20,22.3367556468,OKC,HOME,NYK,-3,TRUE,21.2833333333,1,5,.200,0,0,None,2,2,1.000,4,4,8,0,0,1,0,3,4,4.4,-3
adamsst01,Steven,Adams,2015-2016,14,2015,11,22,22.3422313484,OKC,HOME,DAL,3,TRUE,24.55,3,4,.750,0,0,None,0,2,.000,2,2,4,3,0,0,1,4,6,5.1,-7
adamsst01,Steven,Adams,2015-2016,15,2015,11,23,22.3449691992,OKC,AWAY,UTA,22,TRUE,23.2333333333,3,5,.600,0,0,None,1,2,.500,1,2,3,0,0,3,0,4,7,6.1,+13
adamsst01,Steven,Adams,2015-2016,16,2015,11,25,22.3504449008,OKC,HOME,BRK,11,TRUE,21.7333333333,2,4,.500,0,0,None,0,1,.000,0,4,4,1,1,2,0,3,4,4.7,-6
adamsst01,Steven,Adams,2015-2016,17,2015,11,27,22.3559206023,OKC,HOME,DET,16,TRUE,27.9166666667,4,5,.800,0,0,None,0,0,None,4,9,13,1,0,1,0,2,8,12.2,+11
adamsst01,Steven,Adams,2015-2016,18,2015,11,30,22.3641341547,OKC,AWAY,ATL,-6,TRUE,14.0833333333,0,1,.000,0,0,None,0,2,.000,0,2,2,0,0,0,0,1,0,-1.3,-14
adamsst01,Steven,Adams,2015-2016,19,2015,12,03,22.372347707,OKC,AWAY,MIA,-2,TRUE,20.2166666667,3,4,.750,0,0,None,3,4,.750,3,5,8,0,0,0,1,2,9,8.8,+3
adamsst01,Steven,Adams,2015-2016,20,2015,12,06,22.3805612594,OKC,HOME,SAC,3,TRUE,28.5166666667,3,8,.375,0,0,None,0,0,None,6,6,12,1,1,1,0,3,6,8.8,+14
adamsst01,Steven,Adams,2015-2016,21,2015,12,08,22.386036961,OKC,AWAY,MEM,37,TRUE,14.4166666667,1,5,.200,0,0,None,2,4,.500,4,1,5,0,1,0,1,2,4,2.4,+12
adamsst01,Steven,Adams,2015-2016,22,2015,12,10,22.3915126626,OKC,HOME,ATL,13,TRUE,30.7833333333,5,7,.714,0,0,None,1,3,.333,2,5,7,1,1,0,0,1,11,11.5,+9
adamsst01,Steven,Adams,2015-2016,23,2015,12,11,22.3942505133,OKC,AWAY,UTA,4,TRUE,24.1166666667,2,4,.500,0,0,None,0,0,None,3,1,4,0,0,0,0,3,4,3.2,0
adamsst01,Steven,Adams,2015-2016,24,2015,12,13,22.3997262149,OKC,HOME,UTA,6,TRUE,32.4333333333,3,6,.500,0,0,None,3,3,1.000,1,6,7,0,0,2,1,3,9,7.7,+17
adamsst01,Steven,Adams,2015-2016,25,2015,12,16,22.4079397673,OKC,HOME,POR,16,TRUE,21.6833333333,5,8,.625,0,0,None,1,1,1.000,6,6,12,0,0,1,1,3,11,11.9,+17
adamsst01,Steven,Adams,2015-2016,26,2015,12,17,22.4106776181,OKC,AWAY,CLE,-4,TRUE,27.2666666667,2,3,.667,0,0,None,0,0,None,3,2,5,0,0,1,2,6,4,1.7,+3
adamsst01,Steven,Adams,2015-2016,27,2015,12,19,22.4161533196,OKC,HOME,LAL,40,TRUE,24.5833333333,4,4,1.000,0,0,None,2,4,.500,3,4,7,0,0,0,0,3,10,10.1,+15
adamsst01,Steven,Adams,2015-2016,28,2015,12,21,22.4216290212,OKC,AWAY,LAC,1,TRUE,25.75,2,6,.333,0,0,None,2,2,1.000,4,7,11,0,0,1,1,3,6,6.0,0
adamsst01,Steven,Adams,2015-2016,29,2015,12,23,22.4271047228,OKC,AWAY,LAL,35,TRUE,24.6,3,5,.600,0,0,None,0,1,.000,2,5,7,1,1,2,2,2,6,6.5,+39
adamsst01,Steven,Adams,2015-2016,30,2015,12,25,22.4325804244,OKC,HOME,CHI,-9,TRUE,12.75,1,4,.250,0,0,None,1,2,.500,1,3,4,0,0,0,0,2,3,1.0,-24
adamsst01,Steven,Adams,2015-2016,31,2015,12,27,22.4380561259,OKC,HOME,DEN,10,TRUE,21.9333333333,0,1,.000,0,0,None,2,2,1.000,0,3,3,0,0,0,2,3,2,-1.0,+6
adamsst01,Steven,Adams,2015-2016,32,2015,12,29,22.4435318275,OKC,HOME,MIL,8,TRUE,24.1,4,5,.800,0,0,None,0,0,None,5,1,6,0,1,2,0,0,8,12.3,-4
adamsst01,Steven,Adams,2015-2016,33,2015,12,31,22.4490075291,OKC,HOME,PHO,4,TRUE,24.9833333333,2,4,.500,0,0,None,2,2,1.000,3,5,8,1,1,0,2,2,6,6.5,0
adamsst01,Steven,Adams,2015-2016,34,2016,01,02,22.4544832307,OKC,AWAY,CHO,19,TRUE,17.2,4,4,1.000,0,0,None,0,0,None,2,7,9,1,0,3,2,3,8,9.9,+10
adamsst01,Steven,Adams,2015-2016,35,2016,01,04,22.4599589322,OKC,HOME,SAC,-12,TRUE,26.7666666667,5,6,.833,0,0,None,5,6,.833,6,4,10,2,0,0,1,5,15,16.2,+9
adamsst01,Steven,Adams,2015-2016,36,2016,01,06,22.4654346338,OKC,HOME,MEM,18,TRUE,24.9666666667,2,4,.500,0,0,None,2,4,.500,2,3,5,1,0,3,2,3,6,5.1,+9
adamsst01,Steven,Adams,2015-2016,37,2016,01,08,22.4709103354,OKC,AWAY,LAL,4,TRUE,22.7,4,6,.667,0,0,None,2,2,1.000,3,3,6,2,1,0,0,2,10,12.0,+22
adamsst01,Steven,Adams,2015-2016,38,2016,01,10,22.476386037,OKC,AWAY,POR,-5,TRUE,34.5,6,6,1.000,0,0,None,5,9,.556,3,7,10,0,0,1,2,1,17,16.1,+4
adamsst01,Steven,Adams,2015-2016,39,2016,01,12,22.4818617385,OKC,AWAY,MIN,5,TRUE,28.1333333333,3,3,1.000,0,0,None,2,2,1.000,2,3,5,0,0,1,1,0,8,9.1,+11
adamsst01,Steven,Adams,2015-2016,40,2016,01,13,22.4845995893,OKC,HOME,DAL,19,TRUE,24.0833333333,2,6,.333,0,0,None,2,3,.667,2,5,7,0,1,2,1,2,6,5.7,+19
adamsst01,Steven,Adams,2015-2016,41,2016,01,15,22.4900752909,OKC,HOME,MIN,20,TRUE,24.6166666667,4,7,.571,0,0,None,4,6,.667,1,3,4,0,1,1,0,4,12,9.6,+21
adamsst01,Steven,Adams,2015-2016,42,2016,01,17,22.4955509925,OKC,HOME,MIA,25,TRUE,24.6333333333,3,5,.600,0,0,None,0,0,None,1,3,4,1,1,2,1,2,6,6.6,+18
adamsst01,Steven,Adams,2015-2016,43,2016,01,19,22.501026694,OKC,AWAY,DEN,6,TRUE,30.3833333333,5,7,.714,0,0,None,0,2,.000,2,4,6,1,0,0,1,3,10,7.4,-4
adamsst01,Steven,Adams,2015-2016,44,2016,01,20,22.5037645448,OKC,HOME,CHO,14,TRUE,27.9666666667,3,5,.600,0,0,None,4,6,.667,3,7,10,0,0,1,3,4,10,7.2,+21
adamsst01,Steven,Adams,2015-2016,47,2016,01,26,22.5201916496,OKC,AWAY,NYK,6,TRUE,35.4666666667,4,10,.400,0,0,None,1,2,.500,6,2,8,3,3,0,0,4,9,11.5,+19
adamsst01,Steven,Adams,2015-2016,48,2016,01,27,22.5229295003,OKC,AWAY,MIN,3,TRUE,20.0666666667,4,7,.571,0,0,None,0,0,None,1,1,2,0,0,0,1,3,8,3.5,0
adamsst01,Steven,Adams,2015-2016,49,2016,01,29,22.5284052019,OKC,HOME,HOU,8,TRUE,23.8833333333,1,3,.333,0,0,None,3,4,.750,2,8,10,0,1,2,0,2,5,8.3,+2
adamsst01,Steven,Adams,2015-2016,50,2016,02,01,22.5366187543,OKC,HOME,WAS,16,TRUE,30.9166666667,4,5,.800,0,0,None,2,6,.333,1,2,3,1,1,1,0,1,10,9.8,+18
adamsst01,Steven,Adams,2015-2016,51,2016,02,03,22.5420944559,OKC,HOME,ORL,3,TRUE,36.0166666667,3,7,.429,0,0,None,1,2,.500,3,6,9,0,0,0,3,4,7,2.2,+15
adamsst01,Steven,Adams,2015-2016,52,2016,02,06,22.5503080082,OKC,AWAY,GSW,-8,TRUE,33.1666666667,4,7,.571,0,0,None,4,7,.571,3,5,8,1,1,2,4,3,12,9.0,-12
adamsst01,Steven,Adams,2015-2016,53,2016,02,08,22.5557837098,OKC,AWAY,PHO,16,TRUE,24.5333333333,2,3,.667,0,0,None,2,6,.333,2,2,4,2,1,0,0,5,6,5.5,-9
adamsst01,Steven,Adams,2015-2016,54,2016,02,11,22.5639972621,OKC,HOME,NOP,26,TRUE,20.0166666667,2,2,1.000,0,0,None,4,4,1.000,3,3,6,0,0,2,2,4,8,8.2,+5
adamsst01,Steven,Adams,2015-2016,55,2016,02,19,22.5859000684,OKC,HOME,IND,-3,TRUE,32.2,2,3,.667,0,0,None,2,2,1.000,0,7,7,1,0,2,2,3,6,5.7,-10
adamsst01,Steven,Adams,2015-2016,56,2016,02,21,22.59137577,OKC,HOME,CLE,-23,TRUE,28.45,4,5,.800,0,0,None,1,1,1.000,4,5,9,1,1,2,2,4,9,10.9,-2
adamsst01,Steven,Adams,2015-2016,57,2016,02,24,22.5995893224,OKC,AWAY,DAL,13,TRUE,24.75,7,9,.778,0,0,None,1,3,.333,3,4,7,0,0,2,0,5,15,13.4,+3
adamsst01,Steven,Adams,2015-2016,58,2016,02,25,22.6023271732,OKC,AWAY,NOP,-4,TRUE,19.6833333333,4,6,.667,0,0,None,0,0,None,3,2,5,1,0,1,2,4,8,5.9,-3
adamsst01,Steven,Adams,2015-2016,59,2016,02,27,22.6078028747,OKC,HOME,GSW,-3,TRUE,28.0,4,6,.667,0,0,None,2,6,.333,3,6,9,2,1,0,3,2,10,8.3,+5
adamsst01,Steven,Adams,2015-2016,60,2016,02,29,22.6132785763,OKC,AWAY,SAC,15,TRUE,13.5833333333,2,4,.500,0,0,None,0,0,None,2,1,3,0,0,0,1,5,4,0.7,+1
adamsst01,Steven,Adams,2015-2016,61,2016,03,02,22.6187542779,OKC,AWAY,LAC,-5,TRUE,26.85,3,4,.750,0,0,None,0,0,None,6,3,9,0,0,1,0,1,6,9.8,-9
adamsst01,Steven,Adams,2015-2016,62,2016,03,03,22.6214921287,OKC,AWAY,GSW,-15,TRUE,19.5666666667,1,2,.500,0,0,None,1,2,.500,0,3,3,2,0,0,0,0,3,3.9,+3
adamsst01,Steven,Adams,2015-2016,63,2016,03,06,22.629705681,OKC,AWAY,MIL,8,TRUE,28.2166666667,6,13,.462,0,0,None,2,4,.500,5,4,9,4,0,0,1,2,14,12.2,+13
adamsst01,Steven,Adams,2015-2016,64,2016,03,09,22.6379192334,OKC,HOME,LAC,12,TRUE,29.7666666667,4,8,.500,0,0,None,1,2,.500,3,6,9,1,0,0,1,2,9,7.4,+7
adamsst01,Steven,Adams,2015-2016,65,2016,03,11,22.643394935,OKC,HOME,MIN,-3,TRUE,25.4,4,5,.800,0,0,None,0,1,.000,4,9,13,0,0,4,4,4,8,8.4,-13
adamsst01,Steven,Adams,2015-2016,66,2016,03,12,22.6461327858,OKC,AWAY,SAS,-8,TRUE,21.6,5,8,.625,0,0,None,0,0,None,4,1,5,0,0,0,0,4,10,7.9,-5
adamsst01,Steven,Adams,2015-2016,67,2016,03,14,22.6516084873,OKC,HOME,POR,34,TRUE,18.95,5,6,.833,0,0,None,3,4,.750,1,2,3,0,2,1,0,2,13,13.6,+5
adamsst01,Steven,Adams,2015-2016,68,2016,03,16,22.6570841889,OKC,AWAY,BOS,21,TRUE,20.25,2,3,.667,0,0,None,1,2,.500,2,6,8,1,1,0,0,1,5,7.8,+12
