PID,FIRST,LAST,SEASON,GAME,YEAR,MONTH,DAY,AGE,TEAM,HOME/AWAY,OPP,RESULT,GS,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-
abdursh01,Shareef,Abdur-Rahim,2006-2007,53,2007,02,25,30.2080766598,SAC,AWAY,IND,17,FALSE,22.75,5,9,.556,0,0,None,0,0,None,2,6,8,2,1,1,1,4,10,9.4,+21
abdursh01,Shareef,Abdur-Rahim,2006-2007,54,2007,02,26,30.2108145106,SAC,AWAY,PHI,-7,FALSE,18.6333333333,2,5,.400,0,0,None,2,2,1.000,1,2,3,1,0,1,1,2,6,4.2,-8
abdursh01,Shareef,Abdur-Rahim,2006-2007,55,2007,02,28,30.2162902122,SAC,HOME,CHA,15,FALSE,14.0,3,5,.600,0,0,None,1,2,.500,1,1,2,0,0,0,3,3,7,1.1,-6
abdursh01,Shareef,Abdur-Rahim,2006-2007,56,2007,03,02,30.2217659138,SAC,AWAY,LAL,8,FALSE,21.9833333333,5,7,.714,0,0,None,2,2,1.000,0,5,5,0,0,1,0,3,12,10.1,-8
abdursh01,Shareef,Abdur-Rahim,2006-2007,57,2007,03,03,30.2245037645,SAC,AWAY,POR,8,FALSE,23.6,5,10,.500,0,0,None,0,1,.000,1,3,4,0,1,0,1,5,10,4.2,0
abdursh01,Shareef,Abdur-Rahim,2006-2007,58,2007,03,06,30.2327173169,SAC,HOME,IND,4,FALSE,20.2666666667,4,6,.667,0,0,None,2,4,.500,0,2,2,1,0,0,2,3,10,4.7,+2
abdursh01,Shareef,Abdur-Rahim,2006-2007,59,2007,03,08,30.2381930185,SAC,HOME,SAS,-7,FALSE,17.25,2,3,.667,0,0,None,0,0,None,0,4,4,1,0,1,1,2,4,3.5,+4
abdursh01,Shareef,Abdur-Rahim,2006-2007,60,2007,03,11,30.2464065708,SAC,HOME,DEN,-12,FALSE,10.7833333333,1,5,.200,0,1,.000,0,0,None,1,1,2,0,0,0,0,1,2,-0.5,-22
abdursh01,Shareef,Abdur-Rahim,2006-2007,61,2007,03,13,30.2518822724,SAC,AWAY,CLE,-24,FALSE,25.45,4,5,.800,0,0,None,1,3,.333,0,1,1,1,0,0,4,5,9,1.3,+5
abdursh01,Shareef,Abdur-Rahim,2006-2007,62,2007,03,14,30.2546201232,SAC,AWAY,CHA,-3,FALSE,25.1333333333,3,9,.333,0,0,None,5,7,.714,1,2,3,3,1,2,0,2,11,10.1,+3
abdursh01,Shareef,Abdur-Rahim,2006-2007,63,2007,03,16,30.2600958248,SAC,AWAY,MIA,-6,TRUE,38.3,8,11,.727,1,1,1.000,1,2,.500,3,4,7,1,2,0,3,3,18,14.9,+2
abdursh01,Shareef,Abdur-Rahim,2006-2007,64,2007,03,17,30.2628336756,SAC,AWAY,ORL,12,TRUE,32.4333333333,2,8,.250,0,0,None,3,4,.750,2,3,5,2,3,1,2,3,7,6.0,+6
abdursh01,Shareef,Abdur-Rahim,2006-2007,65,2007,03,19,30.2683093771,SAC,AWAY,ATL,-23,TRUE,16.6333333333,1,7,.143,0,0,None,1,3,.333,0,2,2,0,1,0,3,3,3,-4.9,-17
abdursh01,Shareef,Abdur-Rahim,2006-2007,66,2007,03,21,30.2737850787,SAC,HOME,MIN,-6,TRUE,43.3333333333,8,12,.667,1,1,1.000,2,2,1.000,2,5,7,3,2,3,3,4,19,18.3,-7
abdursh01,Shareef,Abdur-Rahim,2006-2007,67,2007,03,22,30.2765229295,SAC,AWAY,PHO,-18,TRUE,26.45,4,10,.400,0,0,None,1,2,.500,2,4,6,0,0,0,2,4,9,2.2,-13
abdursh01,Shareef,Abdur-Rahim,2006-2007,68,2007,03,25,30.2847364819,SAC,HOME,PHO,7,TRUE,21.7166666667,3,5,.600,0,1,.000,0,0,None,1,3,4,0,1,1,1,2,6,5.2,-6
abdursh01,Shareef,Abdur-Rahim,2006-2007,69,2007,03,30,30.2984257358,SAC,HOME,LAC,-4,TRUE,18.2666666667,1,3,.333,0,0,None,0,4,.000,0,2,2,0,2,0,1,1,2,-0.1,-10
abdursh01,Shareef,Abdur-Rahim,2006-2007,70,2007,04,01,30.3039014374,SAC,AWAY,LAL,-23,TRUE,16.0,1,6,.167,0,0,None,1,2,.500,0,4,4,1,0,1,0,4,3,-0.2,-7
abdursh01,Shareef,Abdur-Rahim,2006-2007,71,2007,04,03,30.3093771389,SAC,HOME,DAL,-4,TRUE,20.9833333333,4,8,.500,0,0,None,4,4,1.000,0,3,3,1,0,1,2,3,12,7.1,+7
abdursh01,Shareef,Abdur-Rahim,2006-2007,72,2007,04,04,30.3121149897,SAC,AWAY,DEN,-5,TRUE,28.3166666667,6,13,.462,0,0,None,2,4,.500,3,9,12,3,1,1,1,2,14,13.3,-10
abdursh01,Shareef,Abdur-Rahim,2006-2007,73,2007,04,06,30.3175906913,SAC,HOME,UTA,4,TRUE,27.6,4,10,.400,0,0,None,2,2,1.000,1,4,5,1,0,0,2,2,10,4.4,-10
abdursh01,Shareef,Abdur-Rahim,2006-2007,74,2007,04,08,30.3230663929,SAC,HOME,HOU,-6,TRUE,27.3,5,9,.556,0,1,.000,5,7,.714,2,6,8,2,0,0,2,2,15,11.7,-9
abdursh01,Shareef,Abdur-Rahim,2006-2007,75,2007,04,10,30.3285420945,SAC,AWAY,MEM,12,TRUE,25.0,5,10,.500,0,1,.000,4,4,1.000,1,5,6,0,2,0,1,5,14,10.2,+12
abdursh01,Shareef,Abdur-Rahim,2006-2007,76,2007,04,11,30.3312799452,SAC,AWAY,SAS,-9,TRUE,34.0,5,10,.500,0,0,None,2,2,1.000,0,1,1,3,1,0,0,2,12,9.6,+2
abdursh01,Shareef,Abdur-Rahim,2006-2007,77,2007,04,13,30.3367556468,SAC,HOME,GSW,-17,TRUE,32.8333333333,8,14,.571,0,0,None,7,10,.700,5,9,14,1,1,0,2,2,23,20.3,0
abdursh01,Shareef,Abdur-Rahim,2006-2007,78,2007,04,15,30.3422313484,SAC,AWAY,LAC,5,TRUE,19.7,3,6,.500,0,0,None,2,2,1.000,0,2,2,1,0,0,1,3,8,4.1,+10
abdursh01,Shareef,Abdur-Rahim,2006-2007,79,2007,04,16,30.3449691992,SAC,HOME,NOK,-7,TRUE,26.5333333333,7,11,.636,0,1,.000,1,2,.500,2,2,4,2,0,0,0,3,15,11.9,-4
abdursh01,Shareef,Abdur-Rahim,2006-2007,80,2007,04,18,30.3504449008,SAC,HOME,LAL,-11,TRUE,20.45,2,8,.250,0,0,None,1,2,.500,3,1,4,2,0,0,1,1,5,2.2,-8
adamsha01,Hassan,Adams,2006-2007,1,2006,11,01,22.3668720055,NJN,HOME,TOR,10,FALSE,0.966666666667,0,0,None,0,0,None,0,0,None,0,0,0,0,0,0,0,0,0,0.0,-4
adamsha01,Hassan,Adams,2006-2007,2,2006,11,08,22.386036961,NJN,HOME,UTA,7,FALSE,2.41666666667,0,0,None,0,0,None,0,0,None,0,0,0,0,0,0,0,0,0,0.0,-2
adamsha01,Hassan,Adams,2006-2007,3,2006,11,10,22.3915126626,NJN,HOME,MIA,-7,FALSE,0.266666666667,0,0,None,0,0,None,0,0,None,0,0,0,0,0,0,0,0,0,0.0,0
adamsha01,Hassan,Adams,2006-2007,4,2006,11,13,22.3997262149,NJN,HOME,SEA,-6,FALSE,1.5,0,0,None,0,0,None,0,0,None,0,0,0,0,0,0,1,1,0,-1.4,-6
adamsha01,Hassan,Adams,2006-2007,5,2006,11,15,22.4052019165,NJN,HOME,MIL,13,FALSE,0.983333333333,0,0,None,0,0,None,0,0,None,0,0,0,0,0,0,0,0,0,0.0,0
adamsha01,Hassan,Adams,2006-2007,6,2006,11,17,22.4106776181,NJN,AWAY,IND,9,FALSE,0.233333333333,0,0,None,0,0,None,0,0,None,0,0,0,0,0,0,0,0,0,0.0,0
adamsha01,Hassan,Adams,2006-2007,7,2006,11,18,22.4134154689,NJN,HOME,POR,-18,FALSE,3.45,0,1,.000,0,0,None,0,0,None,0,1,1,0,0,0,0,0,0,-0.4,+3
adamsha01,Hassan,Adams,2006-2007,8,2006,11,24,22.4298425736,NJN,AWAY,PHO,-6,FALSE,13.7166666667,4,4,1.000,0,0,None,0,1,.000,3,1,4,0,1,1,2,2,8,7.7,+16
adamsha01,Hassan,Adams,2006-2007,9,2006,11,26,22.4353182752,NJN,AWAY,LAL,-6,FALSE,3.68333333333,1,1,1.000,0,0,None,1,2,.500,0,0,0,0,0,0,0,0,3,2.3,0
adamsha01,Hassan,Adams,2006-2007,10,2006,11,28,22.4407939767,NJN,HOME,CHA,-4,FALSE,0.0166666666667,0,0,None,0,0,None,0,0,None,0,0,0,0,0,0,0,0,0,0.0,-2
adamsha01,Hassan,Adams,2006-2007,11,2006,11,29,22.4435318275,NJN,AWAY,BOS,3,FALSE,22.55,6,9,.667,0,0,None,4,4,1.000,4,4,8,0,0,0,1,4,16,13.5,+11
adamsha01,Hassan,Adams,2006-2007,12,2006,12,02,22.4517453799,NJN,HOME,PHI,5,FALSE,6.38333333333,1,2,.500,0,0,None,0,0,None,1,0,1,1,1,0,0,1,2,3.0,-2
adamsha01,Hassan,Adams,2006-2007,13,2006,12,05,22.4599589322,NJN,HOME,DAL,-17,FALSE,3.81666666667,0,0,None,0,0,None,0,0,None,0,0,0,0,0,0,0,0,0,0.0,-4
adamsha01,Hassan,Adams,2006-2007,14,2006,12,07,22.4654346338,NJN,HOME,PHO,-4,FALSE,3.63333333333,1,3,.333,0,0,None,0,0,None,0,0,0,0,0,0,0,0,2,0.3,+4
adamsha01,Hassan,Adams,2006-2007,15,2006,12,09,22.4709103354,NJN,HOME,BOS,-2,FALSE,9.8,2,2,1.000,0,0,None,0,2,.000,0,1,1,2,0,0,0,1,4,3.9,-1
adamsha01,Hassan,Adams,2006-2007,16,2006,12,11,22.476386037,NJN,HOME,MEM,13,FALSE,1.08333333333,1,1,1.000,0,0,None,0,0,None,0,0,0,0,0,0,0,0,2,1.7,0
adamsha01,Hassan,Adams,2006-2007,17,2006,12,13,22.4818617385,NJN,HOME,MIL,13,FALSE,15.0166666667,3,6,.500,0,0,None,0,0,None,1,1,2,3,2,0,1,0,6,7.1,+5
adamsha01,Hassan,Adams,2006-2007,18,2006,12,15,22.4873374401,NJN,AWAY,TOR,-12,FALSE,25.3666666667,5,8,.625,0,0,None,3,4,.750,2,2,4,0,0,0,0,3,13,9.8,-12
adamsha01,Hassan,Adams,2006-2007,19,2006,12,16,22.4900752909,NJN,HOME,DET,-8,FALSE,7.1,2,3,.667,0,0,None,0,0,None,2,0,2,0,0,0,0,1,4,3.7,+6
adamsha01,Hassan,Adams,2006-2007,20,2006,12,18,22.4955509925,NJN,HOME,GSW,8,FALSE,21.3833333333,4,8,.500,0,0,None,2,2,1.000,4,2,6,1,1,0,1,0,10,10.1,+2
adamsha01,Hassan,Adams,2006-2007,21,2006,12,20,22.501026694,NJN,HOME,CLE,2,FALSE,14.45,3,4,.750,0,0,None,0,0,None,1,2,3,1,0,0,0,3,6,5.2,+7
adamsha01,Hassan,Adams,2006-2007,22,2006,12,22,22.5065023956,NJN,HOME,LAL,-4,FALSE,13.7333333333,1,2,.500,0,0,None,0,0,None,0,1,1,0,0,1,0,0,2,2.0,-2
adamsha01,Hassan,Adams,2006-2007,23,2006,12,23,22.5092402464,NJN,AWAY,MIL,-11,FALSE,18.0166666667,4,8,.500,0,0,None,0,0,None,2,0,2,1,0,1,1,1,8,5.4,-2
adamsha01,Hassan,Adams,2006-2007,24,2006,12,26,22.5174537988,NJN,AWAY,DET,-1,FALSE,5.95,1,4,.250,0,0,None,0,0,None,0,0,0,0,0,0,0,1,2,-0.8,-6
adamsha01,Hassan,Adams,2006-2007,25,2006,12,27,22.5201916496,NJN,HOME,HOU,-25,FALSE,23.7,5,7,.714,0,0,None,3,3,1.000,0,0,0,0,0,0,3,3,13,5.9,-6
adamsha01,Hassan,Adams,2006-2007,26,2006,12,29,22.5256673511,NJN,AWAY,MIA,10,FALSE,5.1,1,3,.333,0,0,None,0,0,None,0,1,1,0,0,0,0,1,2,0.2,-7
adamsha01,Hassan,Adams,2006-2007,27,2006,12,30,22.5284052019,NJN,HOME,MIN,8,FALSE,5.6,1,1,1.000,0,0,None,0,0,None,2,2,4,0,0,0,0,0,2,3.7,-2
adamsha01,Hassan,Adams,2006-2007,28,2007,01,05,22.5448323066,NJN,HOME,CHI,5,FALSE,4.11666666667,0,3,.000,0,0,None,0,0,None,1,0,1,0,1,0,0,0,0,-0.4,+1
adamsha01,Hassan,Adams,2006-2007,29,2007,01,06,22.5475701574,NJN,AWAY,CLE,-5,FALSE,12.75,2,3,.667,0,0,None,0,0,None,1,2,3,0,0,0,0,2,4,3.2,+2
adamsha01,Hassan,Adams,2006-2007,30,2007,01,09,22.5557837098,NJN,HOME,TOR,15,FALSE,7.08333333333,1,1,1.000,0,0,None,0,0,None,1,1,2,0,0,0,1,1,2,1.3,-17
adamsha01,Hassan,Adams,2006-2007,31,2007,01,11,22.5612594114,NJN,AWAY,CHI,3,FALSE,4.48333333333,0,2,.000,0,0,None,1,2,.500,0,0,0,0,0,0,0,1,1,-1.2,-3
adamsha01,Hassan,Adams,2006-2007,32,2007,01,20,22.5859000684,NJN,HOME,ORL,7,FALSE,0.25,0,0,None,0,0,None,0,2,.000,0,0,0,0,0,0,0,0,0,-0.8,-3
adamsha01,Hassan,Adams,2006-2007,33,2007,01,22,22.59137577,NJN,AWAY,SAC,-1,TRUE,22.1333333333,2,4,.500,0,1,.000,1,2,.500,0,3,3,0,3,0,1,1,5,5.1,+11
adamsha01,Hassan,Adams,2006-2007,34,2007,01,24,22.5968514716,NJN,AWAY,GSW,-1,TRUE,14.5666666667,2,3,.667,0,0,None,0,0,None,0,2,2,0,0,0,1,3,4,1.1,+7
adamsha01,Hassan,Adams,2006-2007,35,2007,01,25,22.5995893224,NJN,AWAY,LAC,-1,TRUE,12.7666666667,3,6,.500,0,0,None,0,0,None,1,1,2,0,0,0,2,3,6,0.8,0
adamsha01,Hassan,Adams,2006-2007,36,2007,01,29,22.6105407255,NJN,AWAY,UTA,1,FALSE,15.5166666667,1,2,.500,0,0,None,1,2,.500,0,0,0,0,1,1,0,1,3,2.9,-2
adamsha01,Hassan,Adams,2006-2007,37,2007,01,31,22.6160164271,NJN,HOME,DET,-24,FALSE,5.68333333333,0,1,.000,0,0,None,0,0,None,1,0,1,0,0,0,0,0,0,0.0,+2
adamsha01,Hassan,Adams,2006-2007,38,2007,02,02,22.6214921287,NJN,AWAY,ORL,-33,FALSE,4.66666666667,1,1,1.000,0,0,None,0,0,None,0,0,0,0,0,0,0,0,2,1.7,-3
adamsha01,Hassan,Adams,2006-2007,39,2007,02,10,22.643394935,NJN,HOME,ORL,15,FALSE,0.616666666667,0,0,None,0,0,None,0,0,None,0,0,0,0,0,0,0,0,0,0.0,0
adamsha01,Hassan,Adams,2006-2007,40,2007,02,13,22.6516084873,NJN,HOME,SAS,-25,FALSE,12.5833333333,2,4,.500,0,0,None,1,2,.500,0,0,0,0,1,0,0,1,5,3.2,-2
adamsha01,Hassan,Adams,2006-2007,41,2007,02,14,22.6543463381,NJN,AWAY,TOR,-11,FALSE,6.65,1,1,1.000,0,0,None,0,0,None,0,0,0,1,0,0,0,0,2,2.4,-2
adamsha01,Hassan,Adams,2006-2007,42,2007,02,23,22.6789869952,NJN,HOME,SAC,13,FALSE,0.933333333333,0,0,None,0,0,None,0,0,None,0,0,0,0,0,0,0,0,0,0.0,0
