PID,FIRST,LAST,SEASON,GAME,YEAR,MONTH,DAY,AGE,TEAM,HOME/AWAY,OPP,RESULT,GS,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-
adrieje01,Jeff,Adrien,2010-2011,13,2010,12,02,24.8076659822,GSW,HOME,PHO,-6,FALSE,7.41666666667,1,1,1.000,0,0,None,1,2,.500,0,1,1,0,0,1,0,0,3,3.3,-2
adrieje01,Jeff,Adrien,2010-2011,14,2010,12,05,24.8158795346,GSW,AWAY,OKC,-5,FALSE,10.85,2,5,.400,0,0,None,1,1,1.000,4,2,6,2,0,0,1,3,5,4.9,+2
adrieje01,Jeff,Adrien,2010-2011,15,2010,12,08,24.8240930869,GSW,AWAY,SAS,-17,FALSE,1.88333333333,0,0,None,0,0,None,0,0,None,0,0,0,0,0,0,0,0,0,0.0,-3
adrieje01,Jeff,Adrien,2010-2011,16,2011,03,13,25.0848733744,GSW,HOME,MIN,23,FALSE,2.85,0,0,None,0,0,None,0,0,None,0,1,1,0,0,0,0,0,0,0.3,0
adrieje01,Jeff,Adrien,2010-2011,17,2011,03,20,25.1040383299,GSW,AWAY,DAL,-28,FALSE,3.13333333333,0,0,None,0,0,None,3,4,.750,1,0,1,0,0,0,1,0,3,2.3,-3
adrieje01,Jeff,Adrien,2010-2011,18,2011,03,23,25.1122518823,GSW,AWAY,HOU,-19,FALSE,0.9,0,0,None,0,0,None,0,0,None,0,0,0,0,0,0,0,0,0,0.0,-2
adrieje01,Jeff,Adrien,2010-2011,19,2011,03,25,25.1177275838,GSW,HOME,TOR,38,FALSE,8.16666666667,1,4,.250,0,0,None,0,2,.000,0,1,1,1,0,0,0,0,2,-0.2,-7
adrieje01,Jeff,Adrien,2010-2011,20,2011,03,30,25.1314168378,GSW,AWAY,MEM,-19,FALSE,2.26666666667,0,2,.000,0,0,None,0,0,None,0,0,0,0,0,0,0,1,0,-1.8,-3
adrieje01,Jeff,Adrien,2010-2011,21,2011,04,05,25.1478439425,GSW,AWAY,POR,21,FALSE,2.25,1,1,1.000,0,0,None,0,0,None,2,0,2,0,0,0,1,0,2,2.1,-2
adrieje01,Jeff,Adrien,2010-2011,22,2011,04,11,25.1642710472,GSW,AWAY,DEN,-23,FALSE,4.18333333333,0,2,.000,0,0,None,0,0,None,0,2,2,0,0,0,0,1,0,-1.2,0
adrieje01,Jeff,Adrien,2010-2011,23,2011,04,13,25.1697467488,GSW,HOME,POR,24,FALSE,10.3333333333,2,3,.667,0,0,None,2,2,1.000,0,1,1,0,1,0,2,2,6,3.2,+9
afflaar01,Arron,Afflalo,2010-2011,1,2010,10,27,25.0328542094,DEN,HOME,UTA,22,TRUE,34.8,8,11,.727,3,5,.600,3,3,1.000,1,1,2,3,2,0,0,1,22,22.2,+19
afflaar01,Arron,Afflalo,2010-2011,2,2010,10,29,25.038329911,DEN,AWAY,NOH,-6,TRUE,35.6833333333,4,6,.667,2,3,.667,0,0,None,0,0,0,4,0,1,0,2,10,10.1,-7
afflaar01,Arron,Afflalo,2010-2011,3,2010,10,30,25.0410677618,DEN,AWAY,HOU,13,TRUE,33.9,2,5,.400,0,1,.000,6,8,.750,1,4,5,3,1,0,0,3,10,10.3,+7
afflaar01,Arron,Afflalo,2010-2011,4,2010,11,03,25.052019165,DEN,HOME,DAL,-1,TRUE,41.1166666667,7,11,.636,3,4,.750,0,0,None,1,4,5,2,1,1,2,5,17,13.1,-1
afflaar01,Arron,Afflalo,2010-2011,5,2010,11,05,25.0574948665,DEN,HOME,LAC,7,TRUE,36.8166666667,4,10,.400,1,5,.200,7,7,1.000,0,5,5,5,2,0,4,2,16,12.8,+4
afflaar01,Arron,Afflalo,2010-2011,6,2010,11,06,25.0602327173,DEN,AWAY,DAL,11,TRUE,19.8666666667,1,3,.333,0,1,.000,0,0,None,1,1,2,1,0,0,1,2,2,0.2,-13
afflaar01,Arron,Afflalo,2010-2011,7,2010,11,08,25.0657084189,DEN,AWAY,CHI,-2,TRUE,36.0833333333,7,13,.538,1,4,.250,0,0,None,0,3,3,0,0,1,3,0,15,7.3,-25
afflaar01,Arron,Afflalo,2010-2011,8,2010,11,09,25.0684462697,DEN,AWAY,IND,-31,TRUE,32.7666666667,6,9,.667,0,1,.000,5,5,1.000,1,2,3,4,2,2,0,1,17,20.2,-11
afflaar01,Arron,Afflalo,2010-2011,9,2010,11,11,25.0739219713,DEN,HOME,LAL,6,TRUE,33.8,2,7,.286,1,4,.250,0,0,None,0,0,0,3,0,0,1,2,5,1.2,-6
afflaar01,Arron,Afflalo,2010-2011,10,2010,11,15,25.0848733744,DEN,AWAY,PHO,-6,TRUE,41.4166666667,6,13,.462,1,3,.333,2,3,.667,1,6,7,0,0,0,3,5,15,5.4,-9
afflaar01,Arron,Afflalo,2010-2011,11,2010,11,16,25.0876112252,DEN,HOME,NYK,2,TRUE,38.0833333333,1,4,.250,0,1,.000,5,6,.833,0,6,6,5,0,0,0,1,7,9.1,+1
afflaar01,Arron,Afflalo,2010-2011,12,2010,11,18,25.0930869268,DEN,AWAY,POR,-3,TRUE,38.5,5,11,.455,4,8,.500,2,2,1.000,1,10,11,1,1,0,0,2,16,14.9,-5
afflaar01,Arron,Afflalo,2010-2011,13,2010,11,20,25.0985626283,DEN,HOME,NJN,4,TRUE,28.0833333333,2,6,.333,1,2,.500,0,0,None,0,4,4,2,0,0,0,1,5,3.8,-3
afflaar01,Arron,Afflalo,2010-2011,14,2010,11,22,25.1040383299,DEN,AWAY,GSW,17,TRUE,39.3,6,10,.600,3,4,.750,0,0,None,2,7,9,2,0,2,5,1,15,11.3,+15
afflaar01,Arron,Afflalo,2010-2011,15,2010,11,26,25.1149897331,DEN,HOME,CHI,1,TRUE,34.4666666667,5,11,.455,2,4,.500,1,2,.500,1,4,5,4,0,0,3,6,13,6.2,+3
afflaar01,Arron,Afflalo,2010-2011,16,2010,11,28,25.1204654346,DEN,HOME,PHO,5,TRUE,38.2833333333,5,11,.455,2,5,.400,3,4,.750,0,4,4,4,1,2,2,1,15,12.9,+9
afflaar01,Arron,Afflalo,2010-2011,17,2010,12,01,25.128678987,DEN,HOME,MIL,11,TRUE,38.2166666667,4,8,.500,1,3,.333,3,3,1.000,0,1,1,1,0,1,2,4,12,6.1,+7
afflaar01,Arron,Afflalo,2010-2011,18,2010,12,03,25.1341546886,DEN,HOME,LAC,5,TRUE,34.5,4,8,.500,1,3,.333,0,0,None,1,2,3,1,1,1,1,3,9,6.5,+3
afflaar01,Arron,Afflalo,2010-2011,19,2010,12,05,25.1396303901,DEN,HOME,MEM,1,TRUE,34.7666666667,10,14,.714,3,5,.600,2,4,.500,0,2,2,2,1,2,0,0,25,22.8,+7
afflaar01,Arron,Afflalo,2010-2011,20,2010,12,07,25.1451060917,DEN,AWAY,CHA,-2,TRUE,32.65,3,8,.375,1,5,.200,2,3,.667,0,1,1,2,1,3,2,0,9,7.0,-3
afflaar01,Arron,Afflalo,2010-2011,21,2010,12,08,25.1478439425,DEN,AWAY,BOS,-16,TRUE,33.6666666667,6,10,.600,2,2,1.000,2,2,1.000,0,4,4,0,1,0,0,4,16,12.0,-16
afflaar01,Arron,Afflalo,2010-2011,22,2010,12,10,25.1533196441,DEN,AWAY,TOR,7,TRUE,38.3,2,5,.400,0,1,.000,1,1,1.000,0,2,2,4,0,1,2,2,5,3.6,+14
afflaar01,Arron,Afflalo,2010-2011,23,2010,12,12,25.1587953457,DEN,AWAY,NYK,-4,TRUE,33.7,3,8,.375,2,3,.667,0,0,None,1,1,2,1,0,0,1,2,8,3.5,+1
afflaar01,Arron,Afflalo,2010-2011,24,2010,12,14,25.1642710472,DEN,HOME,ORL,17,TRUE,38.6833333333,6,10,.600,3,4,.750,0,0,None,1,3,4,4,1,0,0,2,15,15.0,+23
afflaar01,Arron,Afflalo,2010-2011,25,2010,12,16,25.1697467488,DEN,HOME,SAS,-1,TRUE,38.3833333333,8,12,.667,2,3,.667,2,2,1.000,0,5,5,4,0,0,2,3,20,15.9,+12
afflaar01,Arron,Afflalo,2010-2011,26,2010,12,18,25.1752224504,DEN,HOME,MIN,2,TRUE,37.85,5,11,.455,3,6,.500,4,5,.800,0,3,3,1,0,0,2,3,17,9.3,+6
afflaar01,Arron,Afflalo,2010-2011,27,2010,12,22,25.1861738535,DEN,AWAY,SAS,-6,TRUE,39.6,4,11,.364,2,5,.400,2,2,1.000,2,8,10,3,2,0,2,2,12,11.0,-6
afflaar01,Arron,Afflalo,2010-2011,28,2010,12,25,25.1943874059,DEN,AWAY,OKC,-8,TRUE,28.8,1,4,.250,0,1,.000,0,0,None,0,0,0,0,0,0,0,4,2,-2.0,-7
afflaar01,Arron,Afflalo,2010-2011,29,2010,12,26,25.1971252567,DEN,HOME,PHI,-6,TRUE,35.4333333333,6,11,.545,0,4,.000,2,2,1.000,0,3,3,0,0,1,0,4,14,8.7,0
afflaar01,Arron,Afflalo,2010-2011,30,2010,12,28,25.2026009582,DEN,HOME,POR,18,TRUE,39.6166666667,5,12,.417,1,4,.250,4,4,1.000,1,3,4,2,3,0,2,3,15,11.4,+15
afflaar01,Arron,Afflalo,2010-2011,31,2010,12,29,25.205338809,DEN,AWAY,MIN,6,TRUE,38.1333333333,6,12,.500,2,6,.333,3,4,.750,1,5,6,4,1,1,1,1,17,15.9,+11
afflaar01,Arron,Afflalo,2010-2011,32,2011,01,01,25.2135523614,DEN,HOME,SAC,18,TRUE,28.7833333333,0,4,.000,0,2,.000,0,0,None,0,1,1,2,1,0,1,1,0,-1.5,+13
afflaar01,Arron,Afflalo,2010-2011,33,2011,01,03,25.219028063,DEN,HOME,HOU,7,TRUE,39.5,5,7,.714,2,2,1.000,3,3,1.000,1,3,4,3,0,1,0,1,15,16.1,-1
afflaar01,Arron,Afflalo,2010-2011,34,2011,01,05,25.2245037645,DEN,AWAY,LAC,-13,TRUE,31.55,3,5,.600,1,2,.500,3,4,.750,0,2,2,0,0,0,1,4,10,5.3,-21
afflaar01,Arron,Afflalo,2010-2011,35,2011,01,06,25.2272416153,DEN,AWAY,SAC,-20,TRUE,35.3333333333,2,5,.400,0,2,.000,0,0,None,1,2,3,1,0,1,2,5,4,0.0,-4
afflaar01,Arron,Afflalo,2010-2011,36,2011,01,09,25.2354551677,DEN,HOME,NOH,-9,TRUE,24.7,3,8,.375,1,4,.250,2,2,1.000,0,2,2,1,0,1,0,2,9,5.8,-12
afflaar01,Arron,Afflalo,2010-2011,37,2011,01,11,25.2409308693,DEN,HOME,PHO,34,TRUE,38.5666666667,11,14,.786,2,4,.500,7,7,1.000,1,8,9,2,0,2,0,3,31,30.3,+27
afflaar01,Arron,Afflalo,2010-2011,38,2011,01,13,25.2464065708,DEN,HOME,MIA,28,TRUE,27.4666666667,4,8,.500,3,4,.750,3,5,.600,1,3,4,4,0,1,0,2,14,13.5,+22
afflaar01,Arron,Afflalo,2010-2011,39,2011,01,15,25.2518822724,DEN,HOME,CLE,28,TRUE,30.7833333333,7,10,.700,2,3,.667,5,5,1.000,1,2,3,3,1,0,1,2,21,19.4,+23
afflaar01,Arron,Afflalo,2010-2011,40,2011,01,16,25.2546201232,DEN,AWAY,SAS,-13,TRUE,35.1833333333,5,11,.455,0,3,.000,2,3,.667,2,2,4,2,1,2,1,3,12,9.5,-24
afflaar01,Arron,Afflalo,2010-2011,41,2011,01,19,25.2628336756,DEN,HOME,OKC,5,TRUE,36.6166666667,2,6,.333,0,3,.000,2,2,1.000,2,3,5,3,2,0,0,3,6,7.8,+1
afflaar01,Arron,Afflalo,2010-2011,42,2011,01,21,25.2683093771,DEN,HOME,LAL,-10,TRUE,41.45,8,11,.727,5,7,.714,1,2,.500,1,3,4,4,1,0,1,1,22,21.1,-7
afflaar01,Arron,Afflalo,2010-2011,43,2011,01,23,25.2737850787,DEN,HOME,IND,14,TRUE,33.0833333333,3,7,.429,1,3,.333,2,2,1.000,0,2,2,5,1,0,0,2,9,9.6,+21
afflaar01,Arron,Afflalo,2010-2011,44,2011,01,25,25.2792607803,DEN,AWAY,WAS,11,TRUE,39.3,6,14,.429,2,5,.400,4,4,1.000,1,2,3,4,0,0,1,3,18,12.5,+8
afflaar01,Arron,Afflalo,2010-2011,45,2011,01,26,25.2819986311,DEN,AWAY,DET,9,TRUE,39.5166666667,6,11,.545,3,4,.750,2,2,1.000,1,3,4,2,0,0,1,2,17,12.9,+4
afflaar01,Arron,Afflalo,2010-2011,46,2011,01,28,25.2874743326,DEN,AWAY,CLE,14,TRUE,34.15,9,15,.600,4,7,.571,1,1,1.000,3,4,7,2,1,0,0,4,23,20.2,+15
afflaar01,Arron,Afflalo,2010-2011,47,2011,01,30,25.2929500342,DEN,AWAY,PHI,-11,TRUE,36.3833333333,3,9,.333,2,3,.667,1,1,1.000,0,1,1,4,0,0,0,0,9,7.0,0
afflaar01,Arron,Afflalo,2010-2011,48,2011,01,31,25.295687885,DEN,AWAY,NJN,-16,TRUE,28.9666666667,2,4,.500,1,2,.500,0,0,None,1,1,2,4,0,0,3,4,5,2.2,-17
afflaar01,Arron,Afflalo,2010-2011,49,2011,02,02,25.3011635866,DEN,HOME,POR,19,TRUE,37.3333333333,2,9,.222,1,3,.333,4,5,.800,3,2,5,4,1,0,1,2,9,7.8,+11
afflaar01,Arron,Afflalo,2010-2011,50,2011,02,04,25.3066392882,DEN,HOME,UTA,-7,TRUE,36.8833333333,5,11,.455,2,6,.333,1,2,.500,1,9,10,2,1,0,2,3,13,9.5,-3
afflaar01,Arron,Afflalo,2010-2011,51,2011,02,05,25.3093771389,DEN,AWAY,MIN,13,TRUE,37.6666666667,8,11,.727,4,6,.667,2,3,.667,0,3,3,3,0,0,0,3,22,18.9,+17
afflaar01,Arron,Afflalo,2010-2011,52,2011,02,07,25.3148528405,DEN,HOME,HOU,-5,TRUE,28.3333333333,2,3,.667,0,0,None,0,0,None,0,0,0,0,0,1,3,6,4,-2.0,-6
afflaar01,Arron,Afflalo,2010-2011,53,2011,02,09,25.3203285421,DEN,AWAY,GSW,-2,TRUE,36.8666666667,5,11,.455,2,6,.333,0,0,None,2,4,6,3,1,0,1,1,12,10.6,-4
afflaar01,Arron,Afflalo,2010-2011,54,2011,02,10,25.3230663929,DEN,HOME,DAL,1,TRUE,34.5833333333,8,16,.500,4,8,.500,4,4,1.000,1,2,3,2,1,0,0,1,24,19.3,+3
afflaar01,Arron,Afflalo,2010-2011,55,2011,02,13,25.3312799452,DEN,AWAY,MEM,-8,TRUE,36.9,1,8,.125,0,4,.000,2,2,1.000,1,1,2,3,0,1,1,1,4,1.2,-17
afflaar01,Arron,Afflalo,2010-2011,56,2011,02,14,25.334017796,DEN,AWAY,HOU,-19,TRUE,36.6833333333,5,10,.500,2,5,.400,5,5,1.000,1,3,4,1,0,0,2,2,17,11.5,-9
afflaar01,Arron,Afflalo,2010-2011,57,2011,02,16,25.3394934976,DEN,AWAY,MIL,7,TRUE,29.05,1,5,.200,1,2,.500,0,0,None,0,1,1,0,0,0,1,4,3,-2.4,+13
afflaar01,Arron,Afflalo,2010-2011,58,2011,02,22,25.3559206023,DEN,HOME,MEM,13,TRUE,40.5333333333,7,12,.583,3,7,.429,4,6,.667,0,5,5,5,0,0,1,1,21,18.2,+10
afflaar01,Arron,Afflalo,2010-2011,59,2011,02,24,25.3613963039,DEN,HOME,BOS,14,TRUE,30.1,5,8,.625,0,2,.000,3,3,1.000,0,1,1,3,0,1,1,0,13,11.5,+11
afflaar01,Arron,Afflalo,2010-2011,60,2011,02,25,25.3641341547,DEN,AWAY,POR,-1,TRUE,38.45,8,17,.471,2,7,.286,1,2,.500,0,6,6,2,0,1,0,2,19,13.0,+4
afflaar01,Arron,Afflalo,2010-2011,61,2011,02,28,25.372347707,DEN,HOME,ATL,10,TRUE,35.4,2,10,.200,0,4,.000,4,4,1.000,0,1,1,5,0,0,0,2,8,4.8,+3
afflaar01,Arron,Afflalo,2010-2011,62,2011,03,02,25.3778234086,DEN,HOME,CHA,40,TRUE,22.6333333333,3,4,.750,1,1,1.000,4,4,1.000,0,3,3,2,0,0,3,1,11,8.3,+23
afflaar01,Arron,Afflalo,2010-2011,63,2011,03,03,25.3805612594,DEN,AWAY,UTA,2,TRUE,34.45,8,12,.667,3,5,.600,0,0,None,0,1,1,2,0,0,2,2,19,12.7,+5
afflaar01,Arron,Afflalo,2010-2011,64,2011,03,05,25.386036961,DEN,AWAY,LAC,-6,TRUE,18.0833333333,2,8,.250,1,2,.500,1,2,.500,2,4,6,1,0,0,0,0,6,4.1,-6
afflaar01,Arron,Afflalo,2010-2011,65,2011,03,16,25.4161533196,DEN,AWAY,ATL,15,TRUE,29.6833333333,6,9,.667,2,2,1.000,1,2,.500,0,2,2,3,0,0,0,3,15,12.2,+13
afflaar01,Arron,Afflalo,2010-2011,66,2011,03,18,25.4216290212,DEN,AWAY,ORL,-3,TRUE,22.3166666667,2,11,.182,0,4,.000,0,0,None,1,2,3,3,0,0,0,1,4,0.1,+1
afflaar01,Arron,Afflalo,2010-2011,67,2011,03,19,25.424366872,DEN,AWAY,MIA,-5,TRUE,9.48333333333,0,2,.000,0,0,None,1,2,.500,0,1,1,0,0,0,0,1,1,-0.9,-14
afflaar01,Arron,Afflalo,2010-2011,68,2011,04,01,25.4599589322,DEN,AWAY,SAC,9,TRUE,25.5,5,10,.500,0,2,.000,1,1,1.000,0,5,5,4,0,0,0,1,11,9.9,+4
afflaar01,Arron,Afflalo,2010-2011,69,2011,04,11,25.4873374401,DEN,HOME,GSW,23,TRUE,16.7666666667,4,6,.667,1,2,.500,1,1,1.000,0,2,2,2,1,0,0,2,10,9.6,+6
agerma01,Maurice,Ager,2010-2011,1,2010,11,03,26.7310061602,MIN,AWAY,ORL,-42,FALSE,5.56666666667,2,4,.500,1,1,1.000,0,0,None,0,0,0,0,0,0,0,0,5,3.0,-5
agerma01,Maurice,Ager,2010-2011,2,2010,11,07,26.7419575633,MIN,AWAY,HOU,-26,FALSE,6.41666666667,3,4,.750,1,1,1.000,0,0,None,0,1,1,0,0,0,0,0,7,5.7,-2
agerma01,Maurice,Ager,2010-2011,3,2010,11,09,26.7474332649,MIN,AWAY,LAL,-5,FALSE,8.88333333333,1,3,.333,1,2,.500,0,0,None,0,1,1,0,0,0,2,2,3,-1.2,-3
agerma01,Maurice,Ager,2010-2011,4,2010,11,10,26.7501711157,MIN,AWAY,SAC,9,FALSE,8.13333333333,0,0,None,0,0,None,0,0,None,0,0,0,1,1,0,2,2,0,-1.1,+4
ajincal01,Alexis,Ajinca,2010-2011,1,2010,11,26,22.5585215606,DAL,AWAY,SAS,9,FALSE,2.58333333333,0,1,.000,0,0,None,0,0,None,1,1,2,0,0,0,0,0,0,0.3,-4
ajincal01,Alexis,Ajinca,2010-2011,2,2010,12,07,22.5886379192,DAL,HOME,GSW,5,FALSE,9.18333333333,1,4,.250,0,0,None,1,2,.500,3,3,6,0,1,2,0,0,3,5.6,+1
ajincal01,Alexis,Ajinca,2010-2011,3,2010,12,27,22.643394935,DAL,AWAY,OKC,10,FALSE,6.96666666667,1,1,1.000,1,1,1.000,0,0,None,0,0,0,0,0,0,0,0,3,2.7,+2
ajincal01,Alexis,Ajinca,2010-2011,4,2010,12,30,22.6516084873,DAL,HOME,SAS,-6,FALSE,11.4666666667,3,7,.429,0,2,.000,1,1,1.000,0,2,2,0,0,1,0,2,7,3.8,-15
ajincal01,Alexis,Ajinca,2010-2011,5,2011,01,01,22.6570841889,DAL,AWAY,MIL,-12,FALSE,6.73333333333,0,2,.000,0,1,.000,0,0,None,0,1,1,0,0,0,0,2,0,-1.9,-9
ajincal01,Alexis,Ajinca,2010-2011,6,2011,01,08,22.6762491444,DAL,HOME,ORL,-10,FALSE,2.86666666667,2,2,1.000,1,1,1.000,0,0,None,0,1,1,1,1,0,0,1,5,6.0,+7
ajincal01,Alexis,Ajinca,2010-2011,7,2011,01,12,22.6872005476,DAL,AWAY,IND,-13,TRUE,14.1333333333,2,7,.286,0,1,.000,0,0,None,1,2,3,1,0,1,0,3,4,1.4,0
ajincal01,Alexis,Ajinca,2010-2011,8,2011,01,14,22.6926762491,DAL,AWAY,SAS,-12,TRUE,11.55,1,4,.250,0,0,None,0,0,None,0,0,0,0,1,1,1,2,2,-0.5,+2
ajincal01,Alexis,Ajinca,2010-2011,9,2011,01,15,22.6954140999,DAL,AWAY,MEM,-19,FALSE,3.46666666667,1,1,1.000,1,1,1.000,0,0,None,0,0,0,0,0,0,0,1,3,2.3,+4
ajincal01,Alexis,Ajinca,2010-2011,10,2011,01,17,22.7008898015,DAL,AWAY,DET,-14,FALSE,6.3,1,3,.333,0,0,None,0,0,None,0,2,2,0,0,0,0,2,2,0.1,+5
ajincal01,Alexis,Ajinca,2010-2011,11,2011,01,26,22.7255304586,TOR,HOME,PHI,-13,FALSE,5.96666666667,1,2,.500,0,0,None,0,0,None,0,1,1,0,1,0,0,2,2,1.5,-1
ajincal01,Alexis,Ajinca,2010-2011,12,2011,01,28,22.7310061602,TOR,HOME,MIL,-6,FALSE,12.8666666667,4,5,.800,0,0,None,2,2,1.000,1,1,2,0,0,1,2,2,10,7.0,+2
ajincal01,Alexis,Ajinca,2010-2011,13,2011,01,29,22.733744011,TOR,AWAY,MIN,-16,FALSE,10.5,2,6,.333,0,1,.000,0,0,None,0,1,1,0,1,1,0,4,4,1.0,-9
ajincal01,Alexis,Ajinca,2010-2011,14,2011,02,02,22.7446954141,TOR,AWAY,ATL,-13,FALSE,4.18333333333,2,3,.667,0,0,None,0,0,None,0,0,0,0,0,0,0,0,4,2.7,+5
ajincal01,Alexis,Ajinca,2010-2011,15,2011,02,04,22.7501711157,TOR,HOME,MIN,11,FALSE,2.91666666667,0,1,.000,0,0,None,0,0,None,0,0,0,0,0,0,0,0,0,-0.7,-5
ajincal01,Alexis,Ajinca,2010-2011,16,2011,02,09,22.7638603696,TOR,HOME,SAS,-11,FALSE,0.916666666667,0,1,.000,0,0,None,0,0,None,0,0,0,0,0,0,0,0,0,-0.7,-1
ajincal01,Alexis,Ajinca,2010-2011,17,2011,02,16,22.7830253251,TOR,HOME,MIA,-8,FALSE,10.5333333333,3,5,.600,0,0,None,0,0,None,1,1,2,0,0,1,0,2,6,4.6,+6
ajincal01,Alexis,Ajinca,2010-2011,18,2011,02,22,22.7994524298,TOR,AWAY,CHA,-13,FALSE,13.7333333333,4,6,.667,1,2,.500,1,2,.500,0,2,2,0,0,0,1,4,10,5.0,-2
ajincal01,Alexis,Ajinca,2010-2011,19,2011,02,23,22.8021902806,TOR,HOME,CHI,5,FALSE,7.83333333333,2,3,.667,0,0,None,0,0,None,0,2,2,0,0,0,0,2,4,2.5,-3
ajincal01,Alexis,Ajinca,2010-2011,20,2011,02,25,22.8076659822,TOR,HOME,PHO,-18,FALSE,13.3,0,3,.000,0,1,.000,0,0,None,0,1,1,0,0,0,0,2,0,-2.6,+3
ajincal01,Alexis,Ajinca,2010-2011,21,2011,02,27,22.8131416838,TOR,HOME,DAL,-18,FALSE,12.1166666667,2,4,.500,0,0,None,1,2,.500,3,1,4,2,0,1,0,4,5,5.5,-15
ajincal01,Alexis,Ajinca,2010-2011,22,2011,03,04,22.8268309377,TOR,AWAY,NJN,-13,FALSE,5.86666666667,2,3,.667,0,0,None,0,0,None,0,2,2,1,0,0,0,1,4,3.6,+9
ajincal01,Alexis,Ajinca,2010-2011,23,2011,03,05,22.8295687885,TOR,AWAY,NJN,-1,FALSE,3.25,0,0,None,0,0,None,0,0,None,0,0,0,0,0,0,0,0,0,0.0,+5
ajincal01,Alexis,Ajinca,2010-2011,24,2011,03,16,22.8596851472,TOR,AWAY,DET,-14,FALSE,5.0,0,2,.000,0,2,.000,0,0,None,0,1,1,0,0,0,0,1,0,-1.5,-4
ajincal01,Alexis,Ajinca,2010-2011,25,2011,03,21,22.8733744011,TOR,AWAY,DEN,-33,FALSE,15.65,4,7,.571,3,5,.600,0,0,None,1,8,9,0,1,2,3,3,11,9.0,+5
ajincal01,Alexis,Ajinca,2010-2011,26,2011,03,25,22.8843258042,TOR,AWAY,GSW,-38,FALSE,24.3833333333,3,7,.429,1,3,.333,0,0,None,0,8,8,3,1,2,2,5,7,6.2,-3
ajincal01,Alexis,Ajinca,2010-2011,27,2011,03,26,22.887063655,TOR,AWAY,LAC,-4,FALSE,10.7,1,5,.200,0,1,.000,0,0,None,1,3,4,0,1,1,0,2,2,1.4,+10
ajincal01,Alexis,Ajinca,2010-2011,28,2011,04,02,22.9062286105,TOR,AWAY,CHI,-7,FALSE,2.96666666667,0,0,None,0,0,None,0,0,None,0,0,0,0,0,1,1,0,0,-0.3,0
