PID,FIRST,LAST,SEASON,GAME,YEAR,MONTH,DAY,AGE,TEAM,HOME/AWAY,OPP,RESULT,GS,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-
acyqu01,Quincy,Acy,2012-2013,37,2013,1,13,22.27104723,TOR,HOME,MIL,-11,FALSE,13.2,0,3,0,0,0,None,2,2,1,1,1,2,0,0,0,1,1,2,-0.5,-20
acyqu01,Quincy,Acy,2012-2013,38,2013,1,15,22.27652293,TOR,AWAY,BRK,-7,FALSE,6.133333333,2,2,1,0,0,None,2,2,1,0,0,0,0,0,0,1,0,6,4.4,6
acyqu01,Quincy,Acy,2012-2013,39,2013,1,16,22.27926078,TOR,HOME,CHI,-2,FALSE,14.83333333,4,4,1,0,0,None,0,0,None,1,5,6,2,1,1,0,4,8,10.5,14
acyqu01,Quincy,Acy,2012-2013,40,2013,1,18,22.28473648,TOR,AWAY,PHI,-7,FALSE,14.83333333,2,3,0.667,0,0,None,0,0,None,2,1,3,0,0,1,1,5,4,2.1,11
acyqu01,Quincy,Acy,2012-2013,41,2013,1,20,22.29021218,TOR,HOME,LAL,5,FALSE,8.333333333,1,2,0.5,0,0,None,0,0,None,0,0,0,0,1,0,0,1,2,1.6,1
acyqu01,Quincy,Acy,2012-2013,42,2013,1,23,22.29842574,TOR,AWAY,MIA,-7,FALSE,4.25,0,0,None,0,0,None,0,0,None,0,0,0,0,1,0,0,2,0,0.2,3
acyqu01,Quincy,Acy,2012-2013,44,2013,1,26,22.30663929,TOR,HOME,CLE,-1,FALSE,11.85,2,4,0.5,0,0,None,0,0,None,0,0,0,0,0,2,1,3,4,1.2,-1
acyqu01,Quincy,Acy,2012-2013,46,2013,1,30,22.31759069,TOR,AWAY,ATL,-1,FALSE,6.716666667,1,1,1,0,0,None,0,0,None,1,1,2,0,0,0,1,1,2,1.3,3
acyqu01,Quincy,Acy,2012-2013,47,2013,2,1,22.32306639,TOR,HOME,LAC,25,FALSE,2.25,0,1,0,0,0,None,1,2,0.5,0,1,1,0,0,0,0,1,1,-0.2,-2
acyqu01,Quincy,Acy,2012-2013,59,2013,3,1,22.39972621,TOR,HOME,IND,-12,FALSE,5.35,2,2,1,0,0,None,2,2,1,1,0,1,0,1,1,0,4,6,6.2,6
acyqu01,Quincy,Acy,2012-2013,74,2013,4,1,22.48459959,TOR,HOME,DET,-10,FALSE,7.733333333,2,3,0.667,0,0,None,0,0,None,1,2,3,1,1,0,0,2,4,4.9,1
acyqu01,Quincy,Acy,2012-2013,75,2013,4,3,22.49007529,TOR,HOME,WAS,10,FALSE,19.9,4,5,0.8,0,0,None,0,0,None,1,2,3,0,0,1,2,5,8,4.1,-4
acyqu01,Quincy,Acy,2012-2013,76,2013,4,5,22.49555099,TOR,AWAY,MIN,2,FALSE,7.383333333,0,0,None,0,0,None,0,0,None,0,1,1,1,1,0,1,0,0,1,6
acyqu01,Quincy,Acy,2012-2013,77,2013,4,6,22.49828884,TOR,AWAY,MIL,-17,FALSE,21,4,7,0.571,1,1,1,4,4,1,0,2,2,2,2,0,1,3,13,11.5,8
acyqu01,Quincy,Acy,2012-2013,78,2013,4,9,22.5065024,TOR,AWAY,CHI,3,FALSE,27.2,2,5,0.4,0,0,None,4,4,1,1,5,6,1,1,1,1,3,8,7.7,1
acyqu01,Quincy,Acy,2012-2013,79,2013,4,12,22.51471595,TOR,HOME,CHI,9,FALSE,34.95,3,5,0.6,0,0,None,4,6,0.667,4,5,9,0,1,3,0,2,10,13.5,21
acyqu01,Quincy,Acy,2012-2013,80,2013,4,14,22.52019165,TOR,HOME,BRK,6,FALSE,22.71666667,2,4,0.5,0,0,None,0,0,None,2,2,4,2,0,0,2,1,4,3,-2
acyqu01,Quincy,Acy,2012-2013,81,2013,4,16,22.52566735,TOR,AWAY,ATL,17,FALSE,22,2,5,0.4,0,1,0,1,2,0.5,2,5,7,1,0,1,1,2,5,4.4,7
acyqu01,Quincy,Acy,2012-2013,82,2013,4,17,22.5284052,TOR,HOME,BOS,24,FALSE,25.43333333,2,4,0.5,0,0,None,0,2,0,0,6,6,1,0,0,1,2,4,1.9,9
adrieje01,Jeff,Adrien,2012-2013,3,2012,12,13,26.84052019,CHA,AWAY,ATL,-23,FALSE,5.066666667,0,0,None,0,0,None,0,0,None,1,2,3,0,0,1,2,1,0,-0.4,1
adrieje01,Jeff,Adrien,2012-2013,7,2012,12,21,26.862423,CHA,AWAY,GSW,-15,FALSE,2.833333333,0,2,0,0,0,None,1,4,0.25,2,0,2,0,0,0,0,0,1,-0.2,5
adrieje01,Jeff,Adrien,2012-2013,8,2012,12,22,26.86516085,CHA,AWAY,DEN,-22,FALSE,2.916666667,1,1,1,0,0,None,2,2,1,1,0,1,0,0,1,0,1,4,4.7,4
adrieje01,Jeff,Adrien,2012-2013,10,2012,12,28,26.88158795,CHA,AWAY,BRK,-16,FALSE,12.11666667,2,2,1,0,0,None,0,0,None,0,1,1,0,0,0,1,2,4,1.9,2
adrieje01,Jeff,Adrien,2012-2013,12,2012,12,31,26.88980151,CHA,AWAY,CHI,10,FALSE,23.06666667,3,5,0.6,0,0,None,3,6,0.5,4,6,10,0,0,3,2,3,9,9,8
adrieje01,Jeff,Adrien,2012-2013,13,2013,1,4,26.90075291,CHA,HOME,CLE,-2,FALSE,3.316666667,0,0,None,0,0,None,0,0,None,0,1,1,0,0,0,0,1,0,-0.1,-2
adrieje01,Jeff,Adrien,2012-2013,14,2013,1,6,26.90622861,CHA,AWAY,DET,7,FALSE,12.48333333,2,2,1,0,0,None,1,4,0.25,2,1,3,2,1,0,1,2,5,5.5,1
adrieje01,Jeff,Adrien,2012-2013,15,2013,1,9,26.91444216,CHA,HOME,UTA,-10,FALSE,14.76666667,1,1,1,0,0,None,0,2,0,1,3,4,1,0,1,0,3,2,2.7,5
adrieje01,Jeff,Adrien,2012-2013,16,2013,1,11,26.91991786,CHA,AWAY,TOR,-21,FALSE,17.58333333,2,8,0.25,0,0,None,0,0,None,5,4,9,1,0,0,0,1,4,4.2,2
adrieje01,Jeff,Adrien,2012-2013,17,2013,1,12,26.92265572,CHA,AWAY,IND,-8,FALSE,14.88333333,0,2,0,0,0,None,0,0,None,2,5,7,0,0,0,1,3,0,-0.7,-11
adrieje01,Jeff,Adrien,2012-2013,18,2013,1,14,26.92813142,CHA,AWAY,BOS,-11,FALSE,10.68333333,0,0,None,0,0,None,1,4,0.25,2,4,6,0,1,0,0,1,1,3,-1
adrieje01,Jeff,Adrien,2012-2013,19,2013,1,15,26.93086927,CHA,HOME,IND,-27,FALSE,23.46666667,1,3,0.333,0,0,None,2,2,1,1,5,6,0,0,0,1,5,4,1.5,-6
adrieje01,Jeff,Adrien,2012-2013,20,2013,1,18,26.93908282,CHA,AWAY,ORL,6,FALSE,17,3,5,0.6,0,0,None,3,5,0.6,1,4,5,0,0,0,1,3,9,5.6,0
adrieje01,Jeff,Adrien,2012-2013,21,2013,1,19,26.94182067,CHA,HOME,SAC,-4,FALSE,20.3,2,3,0.667,0,0,None,5,7,0.714,1,3,4,0,0,1,0,2,9,8.4,3
adrieje01,Jeff,Adrien,2012-2013,22,2013,1,21,26.94729637,CHA,HOME,HOU,-6,FALSE,14.38333333,0,3,0,0,0,None,2,2,1,0,2,2,0,0,1,0,0,2,1.2,-6
adrieje01,Jeff,Adrien,2012-2013,23,2013,1,23,26.95277207,CHA,HOME,ATL,-12,FALSE,26.01666667,1,6,0.167,0,0,None,4,4,1,1,3,4,1,1,2,0,1,6,6.5,1
adrieje01,Jeff,Adrien,2012-2013,24,2013,1,26,26.96098563,CHA,HOME,MIN,1,FALSE,13.75,1,1,1,0,0,None,0,0,None,0,0,0,2,0,0,0,1,2,2.7,15
adrieje01,Jeff,Adrien,2012-2013,25,2013,1,28,26.96646133,CHA,AWAY,CHI,-8,TRUE,35.08333333,5,7,0.714,0,0,None,4,6,0.667,5,5,10,1,0,2,1,4,14,14.8,7
adrieje01,Jeff,Adrien,2012-2013,26,2013,1,30,26.97193703,CHA,AWAY,SAS,-24,TRUE,20.28333333,1,3,0.333,0,0,None,5,6,0.833,2,4,6,0,0,0,2,1,7,5.1,-12
adrieje01,Jeff,Adrien,2012-2013,27,2013,2,2,26.98015058,CHA,AWAY,HOU,-14,TRUE,21.45,1,4,0.25,0,0,None,2,2,1,2,5,7,3,0,0,3,1,4,3.2,-2
adrieje01,Jeff,Adrien,2012-2013,28,2013,2,4,26.98562628,CHA,AWAY,MIA,-5,TRUE,14.76666667,4,7,0.571,0,0,None,0,1,0,0,3,3,1,0,1,2,2,8,3.8,3
adrieje01,Jeff,Adrien,2012-2013,29,2013,2,6,26.99110198,CHA,AWAY,CLE,-27,TRUE,8.416666667,1,4,0.25,0,0,None,0,0,None,0,0,0,2,0,0,0,0,2,1,-12
adrieje01,Jeff,Adrien,2012-2013,31,2013,2,9,26.99931554,CHA,AWAY,PHI,-11,FALSE,10.28333333,1,4,0.25,0,0,None,0,0,None,2,4,6,1,0,0,0,1,2,2.5,3
adrieje01,Jeff,Adrien,2012-2013,32,2013,2,11,27.00273785,CHA,HOME,BOS,3,FALSE,5.333333333,1,3,0.333,0,1,0,0,0,None,0,1,1,1,0,0,1,1,2,-0.1,-2
adrieje01,Jeff,Adrien,2012-2013,33,2013,2,13,27.00821355,CHA,AWAY,IND,-24,FALSE,14.75,1,4,0.25,0,0,None,0,0,None,3,7,10,0,0,1,3,4,2,-0.1,-3
adrieje01,Jeff,Adrien,2012-2013,34,2013,2,19,27.02464066,CHA,AWAY,ORL,13,FALSE,6.616666667,0,0,None,0,0,None,0,0,None,2,0,2,0,0,0,1,0,0,0.4,-6
adrieje01,Jeff,Adrien,2012-2013,35,2013,2,20,27.02737851,CHA,HOME,DET,-6,FALSE,17.83333333,3,5,0.6,0,0,None,2,2,1,3,0,3,2,1,2,0,0,8,11.6,11
adrieje01,Jeff,Adrien,2012-2013,36,2013,2,22,27.03285421,CHA,HOME,CHI,-30,FALSE,21.3,3,5,0.6,0,0,None,1,2,0.5,1,0,1,2,0,1,0,5,7,5.1,-1
adrieje01,Jeff,Adrien,2012-2013,37,2013,2,23,27.03559206,CHA,HOME,DEN,-14,FALSE,9.6,2,3,0.667,0,0,None,0,0,None,0,3,3,1,0,2,0,1,4,5.3,5
adrieje01,Jeff,Adrien,2012-2013,38,2013,2,26,27.04380561,CHA,AWAY,LAC,-22,FALSE,15.85,1,7,0.143,0,0,None,0,0,None,2,2,4,0,1,0,1,1,2,-0.9,-8
adrieje01,Jeff,Adrien,2012-2013,39,2013,3,1,27.05201917,CHA,AWAY,UTA,-30,FALSE,24.38333333,3,7,0.429,0,0,None,2,2,1,0,2,2,0,2,1,0,2,8,6.8,-23
adrieje01,Jeff,Adrien,2012-2013,40,2013,3,3,27.05749487,CHA,AWAY,SAC,-36,FALSE,16.1,0,3,0,0,0,None,3,4,0.75,2,3,5,0,0,0,0,2,3,2,-32
adrieje01,Jeff,Adrien,2012-2013,41,2013,3,4,27.06023272,CHA,AWAY,POR,-17,FALSE,22.15,2,5,0.4,0,0,None,0,0,None,3,2,5,1,0,0,1,2,4,2.9,-3
adrieje01,Jeff,Adrien,2012-2013,42,2013,3,6,27.06570842,CHA,HOME,BRK,-21,FALSE,13.46666667,1,2,0.5,0,0,None,0,0,None,0,2,2,2,0,1,0,2,2,2.9,-4
adrieje01,Jeff,Adrien,2012-2013,43,2013,3,8,27.07118412,CHA,HOME,OKC,-22,FALSE,15.76666667,5,7,0.714,0,0,None,2,4,0.5,3,3,6,1,0,1,0,0,12,12.7,-7
adrieje01,Jeff,Adrien,2012-2013,44,2013,3,9,27.07392197,CHA,AWAY,WAS,-17,FALSE,22.56666667,1,5,0.2,0,0,None,1,2,0.5,1,3,4,2,0,0,2,4,3,-1.1,-6
adrieje01,Jeff,Adrien,2012-2013,45,2013,3,12,27.08213552,CHA,HOME,BOS,26,FALSE,12.5,3,6,0.5,0,0,None,2,2,1,2,5,7,1,1,0,2,3,8,6.4,13
adrieje01,Jeff,Adrien,2012-2013,46,2013,3,15,27.09034908,CHA,AWAY,TOR,-14,FALSE,0.616666667,0,0,None,0,0,None,0,0,None,0,1,1,0,0,0,0,0,0,0.3,1
adrieje01,Jeff,Adrien,2012-2013,47,2013,3,16,27.09308693,CHA,AWAY,BOS,-17,FALSE,9.783333333,0,2,0,0,0,None,1,2,0.5,0,0,0,1,1,0,0,1,1,0.5,-13
adrieje01,Jeff,Adrien,2012-2013,48,2013,3,18,27.09856263,CHA,HOME,WAS,5,FALSE,5.1,0,0,None,0,0,None,2,2,1,0,0,0,0,0,0,0,1,2,1.6,0
adrieje01,Jeff,Adrien,2012-2013,50,2013,3,23,27.11225188,CHA,HOME,DET,-1,FALSE,5.383333333,0,0,None,0,0,None,2,2,1,1,1,2,0,0,0,1,0,2,2,3
adrieje01,Jeff,Adrien,2012-2013,51,2013,3,24,27.11498973,CHA,AWAY,MIA,-32,FALSE,13.78333333,0,3,0,0,0,None,3,4,0.75,2,1,3,1,1,0,0,1,3,3.5,-11
adrieje01,Jeff,Adrien,2012-2013,52,2013,3,27,27.12320329,CHA,HOME,ORL,6,FALSE,9.366666667,3,4,0.75,0,0,None,0,0,None,2,0,2,0,0,0,1,1,6,4.4,-16
adrieje01,Jeff,Adrien,2012-2013,54,2013,3,30,27.13141684,CHA,AWAY,PHI,-8,FALSE,13.38333333,0,1,0,0,0,None,2,6,0.333,2,1,3,0,0,0,0,1,2,1,-7
adrieje01,Jeff,Adrien,2012-2013,55,2013,4,1,27.13689254,CHA,AWAY,MIL,-29,FALSE,12.2,2,3,0.667,0,0,None,0,1,0,0,2,2,0,1,0,0,0,4,3.9,1
adrieje01,Jeff,Adrien,2012-2013,56,2013,4,3,27.14236824,CHA,HOME,PHI,5,FALSE,2.833333333,0,3,0,0,0,None,0,0,None,0,0,0,0,1,0,0,0,0,-1.1,-4
adrieje01,Jeff,Adrien,2012-2013,58,2013,4,6,27.15058179,CHA,AWAY,BRK,-9,FALSE,14.96666667,2,3,0.667,0,0,None,0,0,None,0,5,5,0,0,0,0,3,4,3,-5
adrieje01,Jeff,Adrien,2012-2013,59,2013,4,9,27.15879535,CHA,AWAY,MEM,-19,FALSE,7.266666667,1,2,0.5,0,0,None,0,0,None,1,3,4,1,0,1,0,1,2,3.6,7
adrieje01,Jeff,Adrien,2012-2013,60,2013,4,12,27.1670089,CHA,AWAY,DET,-20,FALSE,11.58333333,1,2,0.5,0,0,None,0,0,None,0,2,2,1,2,0,1,1,2,2.9,-2
adrieje01,Jeff,Adrien,2012-2013,61,2013,4,13,27.16974675,CHA,HOME,MIL,10,FALSE,20.48333333,2,4,0.5,0,1,0,2,2,1,0,7,7,2,4,3,0,1,6,13.2,12
adrieje01,Jeff,Adrien,2012-2013,62,2013,4,15,27.17522245,CHA,HOME,NYK,11,FALSE,11.5,1,2,0.5,0,0,None,2,2,1,1,4,5,0,0,1,1,2,4,3.8,-10
adrieje01,Jeff,Adrien,2012-2013,63,2013,4,17,27.18069815,CHA,HOME,CLE,7,FALSE,11.68333333,2,4,0.5,0,0,None,3,4,0.75,2,3,5,2,0,0,0,1,7,7.9,10
afflaar01,Arron,Afflalo,2012-2013,1,2012,11,2,27.04928131,ORL,HOME,DEN,13,TRUE,32.18333333,3,13,0.231,0,3,0,1,2,0.5,0,6,6,2,1,1,1,1,7,2.2,2
afflaar01,Arron,Afflalo,2012-2013,2,2012,11,4,27.05475702,ORL,HOME,PHO,21,TRUE,38.25,8,16,0.5,3,3,1,3,3,1,1,3,4,1,0,0,1,3,22,14.1,7
afflaar01,Arron,Afflalo,2012-2013,3,2012,11,6,27.06023272,ORL,AWAY,CHI,-6,TRUE,34.13333333,10,17,0.588,3,7,0.429,5,5,1,1,4,5,5,1,1,0,3,28,26,-4
afflaar01,Arron,Afflalo,2012-2013,4,2012,11,7,27.06297057,ORL,AWAY,MIN,-15,TRUE,28.11666667,5,11,0.455,1,3,0.333,1,1,1,0,3,3,0,0,0,2,3,12,4,-19
afflaar01,Arron,Afflalo,2012-2013,5,2012,11,9,27.06844627,ORL,HOME,BRK,-39,TRUE,32.35,6,12,0.5,0,3,0,0,0,None,1,4,5,0,0,0,1,2,12,6.1,-25
afflaar01,Arron,Afflalo,2012-2013,6,2012,11,11,27.07392197,ORL,AWAY,BRK,-8,TRUE,40.8,7,17,0.412,0,3,0,5,5,1,0,7,7,5,1,1,1,1,19,15.8,4
afflaar01,Arron,Afflalo,2012-2013,7,2012,11,13,27.07939767,ORL,HOME,NYK,-10,TRUE,38.48333333,4,14,0.286,2,4,0.5,3,5,0.6,0,4,4,5,1,0,7,4,13,1.1,-13
afflaar01,Arron,Afflalo,2012-2013,8,2012,11,16,27.08761123,ORL,AWAY,DET,4,TRUE,36.93333333,7,14,0.5,2,4,0.5,3,3,1,0,2,2,1,2,0,2,2,19,12.5,0
afflaar01,Arron,Afflalo,2012-2013,9,2012,11,18,27.09308693,ORL,AWAY,TOR,-11,TRUE,35.1,4,10,0.4,1,1,1,6,6,1,0,0,0,2,0,0,3,2,15,7.2,-8
afflaar01,Arron,Afflalo,2012-2013,10,2012,11,19,27.09582478,ORL,AWAY,ATL,-9,TRUE,25.9,3,10,0.3,0,1,0,0,0,None,1,3,4,2,0,0,3,0,6,0.2,-17
afflaar01,Arron,Afflalo,2012-2013,11,2012,11,21,27.10130048,ORL,HOME,DET,16,TRUE,25.96666667,5,13,0.385,0,3,0,2,4,0.5,0,7,7,1,0,0,1,0,12,5.9,24
afflaar01,Arron,Afflalo,2012-2013,12,2012,11,23,27.10677618,ORL,HOME,CLE,4,TRUE,36.55,7,12,0.583,4,6,0.667,1,3,0.333,1,0,1,2,1,0,4,5,19,9.7,-2
afflaar01,Arron,Afflalo,2012-2013,13,2012,11,25,27.11225188,ORL,HOME,BOS,-6,TRUE,43.48333333,7,19,0.368,1,5,0.2,0,0,None,1,1,2,7,2,2,1,2,15,12,-7
afflaar01,Arron,Afflalo,2012-2013,14,2012,11,28,27.12046543,ORL,HOME,SAS,-21,TRUE,29.86666667,8,16,0.5,0,4,0,0,0,None,2,3,5,2,2,0,4,1,16,9.3,-10
afflaar01,Arron,Afflalo,2012-2013,15,2012,11,30,27.12594114,ORL,HOME,BRK,-12,TRUE,34.15,2,10,0.2,0,3,0,1,2,0.5,0,1,1,2,0,0,0,2,5,-0.7,-19
afflaar01,Arron,Afflalo,2012-2013,16,2012,12,2,27.13141684,ORL,AWAY,LAL,10,TRUE,40.45,11,18,0.611,4,8,0.5,4,4,1,0,5,5,5,1,0,5,2,30,22,15
afflaar01,Arron,Afflalo,2012-2013,17,2012,12,3,27.13415469,ORL,AWAY,GSW,8,TRUE,37.3,9,16,0.563,2,5,0.4,4,4,1,1,3,4,1,2,0,1,2,24,18.9,14
afflaar01,Arron,Afflalo,2012-2013,18,2012,12,5,27.13963039,ORL,AWAY,UTA,-6,TRUE,36.43333333,7,12,0.583,0,3,0,2,2,1,0,3,3,2,1,0,2,0,16,11.7,0
afflaar01,Arron,Afflalo,2012-2013,19,2012,12,7,27.14510609,ORL,AWAY,SAC,-9,TRUE,38.1,6,15,0.4,1,5,0.2,5,6,0.833,0,3,3,3,0,0,1,4,18,9.9,-11
afflaar01,Arron,Afflalo,2012-2013,20,2012,12,9,27.15058179,ORL,AWAY,PHO,8,TRUE,37.5,5,11,0.455,0,1,0,4,4,1,1,3,4,3,0,0,4,0,14,8,0
afflaar01,Arron,Afflalo,2012-2013,21,2012,12,12,27.15879535,ORL,HOME,ATL,-6,TRUE,40.43333333,6,16,0.375,3,7,0.429,1,1,1,0,3,3,4,0,0,3,1,16,7.5,-16
afflaar01,Arron,Afflalo,2012-2013,22,2012,12,14,27.16427105,ORL,HOME,GSW,14,TRUE,34.71666667,5,12,0.417,2,3,0.667,2,2,1,2,5,7,2,2,0,3,3,14,9.7,9
afflaar01,Arron,Afflalo,2012-2013,23,2012,12,15,27.1670089,ORL,AWAY,CHA,9,TRUE,37.4,8,14,0.571,1,2,0.5,3,3,1,1,5,6,3,0,0,2,3,20,14.5,4
afflaar01,Arron,Afflalo,2012-2013,24,2012,12,17,27.1724846,ORL,HOME,MIN,9,TRUE,30.61666667,5,11,0.455,2,2,1,1,1,1,0,5,5,3,1,0,0,1,13,11.5,1
afflaar01,Arron,Afflalo,2012-2013,25,2012,12,19,27.1779603,ORL,HOME,WAS,7,TRUE,39.31666667,6,18,0.333,0,5,0,3,4,0.75,0,3,3,3,2,0,1,0,15,8.4,-5
afflaar01,Arron,Afflalo,2012-2013,26,2012,12,21,27.183436,ORL,AWAY,TOR,-3,TRUE,41.86666667,7,11,0.636,3,3,1,9,9,1,0,1,1,5,0,0,5,4,26,18.3,3
afflaar01,Arron,Afflalo,2012-2013,27,2012,12,23,27.1889117,ORL,HOME,UTA,-4,TRUE,38.03333333,9,19,0.474,1,3,0.333,1,2,0.5,1,3,4,3,0,0,3,0,20,10.6,-3
afflaar01,Arron,Afflalo,2012-2013,28,2012,12,26,27.19712526,ORL,HOME,NOH,-3,TRUE,39.13333333,6,14,0.429,2,7,0.286,0,0,None,1,2,3,2,0,0,3,2,14,5.5,0
afflaar01,Arron,Afflalo,2012-2013,29,2012,12,28,27.20260096,ORL,AWAY,WAS,-8,TRUE,38.23333333,9,21,0.429,1,6,0.167,7,7,1,1,3,4,2,2,0,1,2,26,18.1,1
afflaar01,Arron,Afflalo,2012-2013,30,2012,12,29,27.20533881,ORL,HOME,TOR,-35,TRUE,37.68333333,5,14,0.357,1,6,0.167,3,4,0.75,0,2,2,6,1,0,3,3,14,7.4,-24
afflaar01,Arron,Afflalo,2012-2013,31,2012,12,31,27.21081451,ORL,HOME,MIA,-2,TRUE,46.16666667,9,19,0.474,2,6,0.333,8,9,0.889,0,4,4,3,1,1,2,5,28,18.9,11
afflaar01,Arron,Afflalo,2012-2013,32,2013,1,2,27.21629021,ORL,HOME,CHI,-2,TRUE,40.76666667,7,13,0.538,2,4,0.5,3,4,0.75,0,1,1,3,0,0,2,4,19,11.1,0
afflaar01,Arron,Afflalo,2012-2013,33,2013,1,5,27.22450376,ORL,HOME,NYK,-8,TRUE,38.21666667,10,14,0.714,2,3,0.667,7,9,0.778,0,1,1,4,0,0,3,2,29,21.7,6
afflaar01,Arron,Afflalo,2012-2013,34,2013,1,7,27.22997947,ORL,AWAY,POR,-6,TRUE,46.63333333,9,18,0.5,1,4,0.25,5,6,0.833,1,4,5,3,0,0,2,1,24,16.2,-1
afflaar01,Arron,Afflalo,2012-2013,35,2013,1,9,27.23545517,ORL,AWAY,DEN,-3,TRUE,32.91666667,4,14,0.286,1,5,0.2,3,4,0.75,0,3,3,1,0,0,4,6,12,-1.4,-11
afflaar01,Arron,Afflalo,2012-2013,36,2013,1,12,27.24366872,ORL,AWAY,LAC,3,TRUE,40.08333333,10,19,0.526,3,3,1,7,8,0.875,3,4,7,7,1,0,1,1,30,28.1,-3
afflaar01,Arron,Afflalo,2012-2013,37,2013,1,14,27.24914442,ORL,AWAY,WAS,-29,TRUE,37.1,1,11,0.091,0,1,0,0,0,None,0,2,2,3,1,0,0,2,2,-2.4,-19
afflaar01,Arron,Afflalo,2012-2013,38,2013,1,16,27.25462012,ORL,HOME,IND,11,TRUE,34.5,7,13,0.538,1,3,0.333,0,0,None,0,5,5,5,1,0,4,1,15,10.3,8
afflaar01,Arron,Afflalo,2012-2013,39,2013,1,18,27.26009582,ORL,HOME,CHA,-6,TRUE,39.73333333,8,20,0.4,1,6,0.167,6,7,0.857,2,2,4,2,1,0,3,5,23,11.2,-6
afflaar01,Arron,Afflalo,2012-2013,40,2013,1,20,27.26557153,ORL,HOME,DAL,-6,TRUE,38.78333333,5,13,0.385,1,2,0.5,5,6,0.833,0,6,6,3,0,0,1,2,16,10.6,3
afflaar01,Arron,Afflalo,2012-2013,41,2013,1,22,27.27104723,ORL,AWAY,DET,-15,TRUE,37.71666667,0,4,0,0,1,0,0,0,None,0,9,9,5,1,0,0,2,0,3.6,-17
afflaar01,Arron,Afflalo,2012-2013,42,2013,1,24,27.27652293,ORL,HOME,TOR,-2,TRUE,41.53333333,6,16,0.375,2,4,0.5,2,2,1,0,4,4,2,0,0,4,0,16,5.8,-6
afflaar01,Arron,Afflalo,2012-2013,43,2013,1,27,27.28473648,ORL,HOME,DET,-2,TRUE,26,2,7,0.286,0,1,0,0,0,None,0,1,1,4,1,0,1,3,4,1.8,-3
afflaar01,Arron,Afflalo,2012-2013,50,2013,2,8,27.31759069,ORL,AWAY,CLE,-11,TRUE,36.43333333,9,17,0.529,2,6,0.333,3,3,1,0,4,4,3,0,0,3,0,23,15,-11
afflaar01,Arron,Afflalo,2012-2013,51,2013,2,10,27.32306639,ORL,HOME,POR,6,TRUE,31.75,5,12,0.417,1,1,1,3,4,0.75,1,1,2,3,1,0,0,1,14,10.9,4
afflaar01,Arron,Afflalo,2012-2013,52,2013,2,13,27.33127995,ORL,HOME,ATL,-32,TRUE,27.65,4,10,0.4,0,2,0,1,2,0.5,1,2,3,1,1,0,3,1,9,2.8,-24
afflaar01,Arron,Afflalo,2012-2013,53,2013,2,19,27.34770705,ORL,HOME,CHA,-13,TRUE,35.85,5,11,0.455,1,5,0.2,7,8,0.875,0,4,4,2,0,1,3,3,18,11,-21
