PID,FIRST,LAST,SEASON,GAME,YEAR,MONTH,DAY,AGE,TEAM,HOME/AWAY,OPP,RESULT,GS,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-
afflaar01,Arron,Afflalo,2011-2012,18,2012,01,29,26.2902121834,DEN,HOME,LAC,-4,TRUE,20.15,2,5,.400,1,1,1.000,0,0,None,0,2,2,2,1,0,0,1,5,4.9,-8
afflaar01,Arron,Afflalo,2011-2012,19,2012,01,31,26.295687885,DEN,AWAY,MEM,-3,TRUE,35.7666666667,3,7,.429,0,2,.000,2,2,1.000,0,0,0,3,0,0,1,1,8,5.0,-9
afflaar01,Arron,Afflalo,2011-2012,20,2012,02,02,26.3011635866,DEN,AWAY,LAC,21,TRUE,35.5333333333,3,6,.500,1,2,.500,8,8,1.000,0,3,3,2,0,0,3,3,15,10.1,+12
afflaar01,Arron,Afflalo,2011-2012,21,2012,02,03,26.3039014374,DEN,HOME,LAL,-4,TRUE,24.4666666667,3,7,.429,1,1,1.000,0,0,None,0,3,3,1,2,0,1,1,7,5.5,-7
afflaar01,Arron,Afflalo,2011-2012,22,2012,02,04,26.3066392882,DEN,AWAY,POR,-20,TRUE,20.1833333333,0,5,.000,0,2,.000,0,0,None,0,2,2,0,1,0,1,0,0,-2.9,-1
afflaar01,Arron,Afflalo,2011-2012,23,2012,02,08,26.3175906913,DEN,HOME,DAL,-10,TRUE,34.1666666667,4,12,.333,2,8,.250,2,2,1.000,0,0,0,1,2,0,2,3,12,4.7,-21
afflaar01,Arron,Afflalo,2011-2012,24,2012,02,09,26.3203285421,DEN,HOME,GSW,-8,TRUE,35.9166666667,8,16,.500,5,8,.625,5,5,1.000,1,1,2,0,0,0,1,4,26,16.4,+3
afflaar01,Arron,Afflalo,2011-2012,25,2012,02,11,26.3258042437,DEN,AWAY,IND,4,TRUE,35.6166666667,8,11,.727,1,3,.333,6,6,1.000,1,4,5,2,0,0,1,3,23,19.6,+4
afflaar01,Arron,Afflalo,2011-2012,26,2012,02,14,26.334017796,DEN,HOME,PHO,17,TRUE,29.8,7,11,.636,2,4,.500,4,7,.571,0,1,1,2,1,1,1,2,20,15.5,+16
afflaar01,Arron,Afflalo,2011-2012,27,2012,02,15,26.3367556468,DEN,AWAY,DAL,-18,TRUE,24.5833333333,0,6,.000,0,4,.000,3,6,.500,0,1,1,0,0,0,1,2,3,-3.9,-33
afflaar01,Arron,Afflalo,2011-2012,28,2012,02,17,26.3422313484,DEN,AWAY,MEM,-1,TRUE,24.2,2,7,.286,1,4,.250,3,5,.600,0,1,1,3,0,1,1,2,8,4.4,-21
afflaar01,Arron,Afflalo,2011-2012,29,2012,02,19,26.34770705,DEN,AWAY,OKC,-6,TRUE,43.0666666667,10,21,.476,2,6,.333,5,6,.833,2,5,7,5,2,0,3,2,27,20.5,-16
afflaar01,Arron,Afflalo,2011-2012,30,2012,02,20,26.3504449008,DEN,HOME,MIN,2,TRUE,43.7166666667,6,18,.333,0,4,.000,8,10,.800,1,4,5,3,0,1,2,2,20,10.9,+3
afflaar01,Arron,Afflalo,2011-2012,31,2012,02,22,26.3559206023,DEN,AWAY,LAC,-8,TRUE,37.7166666667,7,10,.700,2,4,.500,4,5,.800,0,6,6,3,0,0,1,1,20,17.9,-14
afflaar01,Arron,Afflalo,2011-2012,32,2012,02,23,26.3586584531,DEN,HOME,SAS,-15,TRUE,39.3166666667,6,16,.375,3,5,.600,4,5,.800,1,3,4,1,1,0,0,2,19,12.3,-8
afflaar01,Arron,Afflalo,2011-2012,33,2012,02,29,26.3750855578,DEN,HOME,POR,9,TRUE,36.3666666667,4,13,.308,1,5,.200,3,6,.500,0,1,1,6,0,3,0,1,12,9.5,+7
afflaar01,Arron,Afflalo,2011-2012,34,2012,03,02,26.3805612594,DEN,AWAY,HOU,12,TRUE,31.1166666667,7,14,.500,2,3,.667,1,2,.500,2,1,3,3,0,0,2,4,17,9.8,+6
afflaar01,Arron,Afflalo,2011-2012,35,2012,03,04,26.386036961,DEN,AWAY,SAS,5,TRUE,36.9166666667,6,12,.500,1,1,1.000,1,1,1.000,1,5,6,2,2,0,0,3,14,12.4,0
afflaar01,Arron,Afflalo,2011-2012,36,2012,03,05,26.3887748118,DEN,HOME,SAC,3,TRUE,45.2,9,20,.450,4,7,.571,10,11,.909,2,0,2,0,2,0,1,2,32,22.8,+3
afflaar01,Arron,Afflalo,2011-2012,37,2012,03,07,26.3942505133,DEN,HOME,CLE,-1,TRUE,39.6166666667,4,8,.500,1,3,.333,4,6,.667,1,1,2,3,0,0,0,1,13,10.9,-5
afflaar01,Arron,Afflalo,2011-2012,38,2012,03,09,26.3997262149,DEN,HOME,NOH,13,TRUE,36.45,9,13,.692,4,7,.571,6,6,1.000,1,1,2,4,1,1,0,2,28,27.2,+8
afflaar01,Arron,Afflalo,2011-2012,39,2012,03,11,26.4052019165,DEN,HOME,MEM,-3,TRUE,31.55,4,7,.571,1,1,1.000,1,1,1.000,0,2,2,2,0,0,2,4,10,5.1,0
afflaar01,Arron,Afflalo,2011-2012,40,2012,03,13,26.4106776181,DEN,HOME,ATL,1,TRUE,34.6166666667,3,10,.300,1,4,.250,0,0,None,1,3,4,3,0,0,1,3,7,2.7,-3
afflaar01,Arron,Afflalo,2011-2012,41,2012,03,15,26.4161533196,DEN,HOME,OKC,-13,TRUE,30.1333333333,4,11,.364,0,5,.000,2,3,.667,0,2,2,3,1,0,0,1,10,6.8,-1
afflaar01,Arron,Afflalo,2011-2012,42,2012,03,17,26.4216290212,DEN,HOME,BOS,7,TRUE,30.1833333333,6,14,.429,1,5,.200,2,3,.667,0,1,1,4,0,0,1,0,15,9.3,+10
afflaar01,Arron,Afflalo,2011-2012,43,2012,03,19,26.4271047228,DEN,HOME,DAL,-17,TRUE,34.8666666667,7,10,.700,2,3,.667,8,8,1.000,0,3,3,2,1,0,2,3,24,19.9,-9
afflaar01,Arron,Afflalo,2011-2012,44,2012,03,21,26.4325804244,DEN,HOME,DET,1,TRUE,34.5833333333,8,12,.667,2,3,.667,5,6,.833,0,3,3,3,1,0,2,5,23,17.4,+17
afflaar01,Arron,Afflalo,2011-2012,45,2012,03,23,26.4380561259,DEN,AWAY,UTA,-19,TRUE,22.3,3,9,.333,1,2,.500,7,7,1.000,1,0,1,1,1,0,2,3,14,8.1,-22
afflaar01,Arron,Afflalo,2011-2012,46,2012,03,26,26.4462696783,DEN,AWAY,CHI,17,TRUE,37.9333333333,8,12,.667,2,4,.500,4,4,1.000,0,3,3,4,0,0,2,1,22,18.1,+14
afflaar01,Arron,Afflalo,2011-2012,47,2012,03,28,26.4517453799,DEN,AWAY,TOR,-9,TRUE,36.9166666667,5,16,.313,1,5,.200,4,4,1.000,1,3,4,2,0,0,1,5,15,5.8,-5
afflaar01,Arron,Afflalo,2011-2012,48,2012,03,30,26.4572210815,DEN,AWAY,CHA,11,TRUE,39.5666666667,7,12,.583,1,2,.500,4,7,.571,1,10,11,4,1,0,2,1,19,17.3,+12
afflaar01,Arron,Afflalo,2011-2012,49,2012,04,01,26.462696783,DEN,AWAY,ORL,3,TRUE,40.4333333333,8,14,.571,3,6,.500,3,3,1.000,0,5,5,3,0,0,3,0,22,16.0,+12
afflaar01,Arron,Afflalo,2011-2012,50,2012,04,04,26.4709103354,DEN,AWAY,NOH,-2,TRUE,40.1833333333,4,14,.286,1,4,.250,6,7,.857,0,3,3,7,1,0,1,4,15,10.6,-5
afflaar01,Arron,Afflalo,2011-2012,51,2012,04,06,26.476386037,DEN,HOME,PHO,6,TRUE,41.7333333333,11,19,.579,5,9,.556,3,3,1.000,1,4,5,3,1,0,0,4,30,24.5,+11
afflaar01,Arron,Afflalo,2011-2012,52,2012,04,07,26.4791238877,DEN,AWAY,GSW,-15,TRUE,39.5333333333,6,11,.545,1,3,.333,3,4,.750,1,3,4,3,0,0,0,1,16,13.6,-13
afflaar01,Arron,Afflalo,2011-2012,53,2012,04,09,26.4845995893,DEN,HOME,GSW,39,TRUE,36.0666666667,6,14,.429,1,2,.500,2,2,1.000,3,5,8,5,1,0,3,1,15,12.3,+33
afflaar01,Arron,Afflalo,2011-2012,54,2012,04,11,26.4900752909,DEN,HOME,MIN,6,TRUE,37.2833333333,7,14,.500,3,5,.600,4,6,.667,0,1,1,3,0,0,1,3,21,13.4,+5
afflaar01,Arron,Afflalo,2011-2012,55,2012,04,13,26.4955509925,DEN,AWAY,LAL,-6,TRUE,38.5333333333,7,15,.467,0,2,.000,4,5,.800,0,4,4,4,0,0,2,1,18,11.5,+1
afflaar01,Arron,Afflalo,2011-2012,56,2012,04,15,26.501026694,DEN,HOME,HOU,15,TRUE,33.6166666667,9,15,.600,2,3,.667,0,0,None,1,3,4,2,0,0,3,3,20,11.9,+15
afflaar01,Arron,Afflalo,2011-2012,57,2012,04,16,26.5037645448,DEN,AWAY,HOU,3,TRUE,42.3166666667,10,16,.625,1,2,.500,5,6,.833,0,3,3,5,0,0,0,2,26,22.0,+11
afflaar01,Arron,Afflalo,2011-2012,58,2012,04,18,26.5092402464,DEN,HOME,LAC,-6,TRUE,37.6166666667,5,11,.455,1,3,.333,1,2,.500,0,3,3,1,1,0,2,1,12,6.1,-17
afflaar01,Arron,Afflalo,2011-2012,59,2012,04,21,26.5174537988,DEN,AWAY,PHO,11,TRUE,37.8666666667,6,10,.600,0,1,.000,7,7,1.000,0,3,3,3,2,0,3,1,19,16.0,+13
afflaar01,Arron,Afflalo,2011-2012,60,2012,04,22,26.5201916496,DEN,HOME,ORL,27,TRUE,37.3,7,10,.700,0,2,.000,1,1,1.000,1,2,3,3,0,0,3,2,15,10.4,+19
afflaar01,Arron,Afflalo,2011-2012,61,2012,04,25,26.5284052019,DEN,AWAY,OKC,5,TRUE,40.1333333333,6,15,.400,1,4,.250,2,3,.667,2,4,6,4,0,0,2,3,15,8.7,+6
afflaar01,Arron,Afflalo,2011-2012,62,2012,04,26,26.5311430527,DEN,AWAY,MIN,29,TRUE,29.5,7,12,.583,3,3,1.000,1,1,1.000,1,3,4,1,1,0,2,1,18,13.3,+13
ahearbl01,Blake,Ahearn,2011-2012,1,2012,04,14,27.8843258042,UTA,AWAY,MEM,-5,FALSE,5.13333333333,0,1,.000,0,1,.000,0,0,None,0,2,2,1,0,0,0,0,0,0.6,0
ahearbl01,Blake,Ahearn,2011-2012,2,2012,04,16,27.8898015058,UTA,HOME,DAL,2,FALSE,4.96666666667,1,2,.500,1,2,.500,0,0,None,0,0,0,0,0,0,1,1,3,0.6,+3
ahearbl01,Blake,Ahearn,2011-2012,3,2012,04,18,27.8952772074,UTA,AWAY,POR,21,FALSE,5.3,0,3,.000,0,2,.000,0,0,None,0,0,0,0,0,0,1,1,0,-3.5,-4
ahearbl01,Blake,Ahearn,2011-2012,4,2012,04,26,27.9171800137,UTA,HOME,POR,2,FALSE,14.9833333333,3,8,.375,1,4,.250,0,0,None,0,0,0,0,0,0,3,2,7,-1.2,-11
alabiso01,Solomon,Alabi,2011-2012,1,2012,01,01,23.7830253251,TOR,AWAY,ORL,-6,FALSE,0.25,0,0,None,0,0,None,0,0,None,0,0,0,0,0,0,0,0,0,0.0,0
alabiso01,Solomon,Alabi,2011-2012,2,2012,01,29,23.8596851472,TOR,AWAY,NJN,21,FALSE,2.16666666667,0,1,.000,0,0,None,0,0,None,0,0,0,0,0,1,0,0,0,0.0,+2
alabiso01,Solomon,Alabi,2011-2012,3,2012,02,01,23.8678986995,TOR,AWAY,BOS,-36,FALSE,4.56666666667,0,0,None,0,0,None,0,0,None,0,0,0,0,0,0,1,0,0,-1.0,-6
alabiso01,Solomon,Alabi,2011-2012,4,2012,03,20,23.9993155373,TOR,AWAY,NYK,-19,FALSE,2.31666666667,0,0,None,0,0,None,0,0,None,0,0,0,0,0,1,0,0,0,0.7,+2
alabiso01,Solomon,Alabi,2011-2012,5,2012,03,23,24.0054757016,TOR,HOME,NYK,17,FALSE,1.83333333333,1,2,.500,0,0,None,0,0,None,0,1,1,0,0,0,0,0,2,1.3,+1
alabiso01,Solomon,Alabi,2011-2012,6,2012,03,26,24.0136892539,TOR,HOME,ORL,-16,FALSE,1.71666666667,1,1,1.000,0,0,None,0,0,None,0,0,0,1,0,0,0,0,2,2.4,+1
alabiso01,Solomon,Alabi,2011-2012,7,2012,04,04,24.038329911,TOR,AWAY,PHI,21,FALSE,1.5,1,2,.500,0,0,None,0,0,None,0,1,1,0,0,0,0,0,2,1.3,+2
alabiso01,Solomon,Alabi,2011-2012,8,2012,04,11,24.0574948665,TOR,HOME,PHI,-18,FALSE,3.65,0,0,None,0,0,None,0,0,None,0,0,0,1,0,0,0,0,0,0.7,+3
alabiso01,Solomon,Alabi,2011-2012,9,2012,04,15,24.0684462697,TOR,AWAY,ATL,16,FALSE,2.38333333333,0,1,.000,0,0,None,0,0,None,0,0,0,0,0,0,0,0,0,-0.7,-3
alabiso01,Solomon,Alabi,2011-2012,10,2012,04,16,24.0711841205,TOR,HOME,ATL,-22,FALSE,24.1666666667,4,9,.444,0,0,None,0,0,None,4,5,9,1,1,1,2,3,8,6.8,-18
alabiso01,Solomon,Alabi,2011-2012,11,2012,04,18,24.076659822,TOR,AWAY,MIA,-24,FALSE,10.0666666667,1,3,.333,0,0,None,0,0,None,2,4,6,0,0,2,2,3,2,1.1,-2
alabiso01,Solomon,Alabi,2011-2012,12,2012,04,22,24.0876112252,TOR,AWAY,DET,-3,FALSE,24.0,2,7,.286,0,0,None,2,2,1.000,4,6,10,0,1,1,0,3,6,7.0,+4
alabiso01,Solomon,Alabi,2011-2012,13,2012,04,23,24.090349076,TOR,AWAY,MIL,-6,FALSE,3.26666666667,0,0,None,0,0,None,0,0,None,0,1,1,0,0,0,0,1,0,-0.1,+3
alabiso01,Solomon,Alabi,2011-2012,14,2012,04,26,24.0985626283,TOR,HOME,NJN,31,FALSE,40.2833333333,3,10,.300,0,0,None,5,6,.833,5,14,19,0,0,3,0,1,11,14.2,+14
aldrico01,Cole,Aldrich,2011-2012,1,2011,12,28,23.1587953457,OKC,AWAY,MEM,3,FALSE,7.4,0,0,None,0,0,None,0,0,None,0,1,1,0,0,1,0,1,0,0.6,-1
aldrico01,Cole,Aldrich,2011-2012,2,2011,12,31,23.167008898,OKC,HOME,PHO,10,FALSE,6.35,1,2,.500,0,0,None,0,0,None,0,2,2,0,0,0,0,2,2,0.8,-10
aldrico01,Cole,Aldrich,2011-2012,3,2012,01,02,23.1724845996,OKC,AWAY,DAL,-13,FALSE,1.0,0,0,None,0,0,None,0,0,None,0,0,0,0,0,0,1,0,0,-1.0,0
aldrico01,Cole,Aldrich,2011-2012,4,2012,01,06,23.1834360027,OKC,HOME,HOU,15,FALSE,1.6,0,0,None,0,0,None,0,0,None,0,0,0,0,0,0,0,0,0,0.0,-2
aldrico01,Cole,Aldrich,2011-2012,5,2012,01,08,23.1889117043,OKC,HOME,SAS,12,FALSE,6.93333333333,3,3,1.000,0,0,None,0,0,None,1,0,1,1,0,1,1,0,6,6.2,-11
aldrico01,Cole,Aldrich,2011-2012,6,2012,01,14,23.205338809,OKC,HOME,NYK,12,FALSE,7.65,1,2,.500,0,0,None,3,4,.750,0,1,1,0,1,1,1,2,5,3.8,-12
aldrico01,Cole,Aldrich,2011-2012,7,2012,01,23,23.2299794661,OKC,HOME,DET,20,FALSE,9.91666666667,2,4,.500,0,0,None,0,0,None,1,5,6,0,2,1,0,1,4,6.5,-4
aldrico01,Cole,Aldrich,2011-2012,8,2012,01,30,23.2491444216,OKC,AWAY,LAC,-12,FALSE,1.6,1,1,1.000,0,0,None,0,0,None,0,0,0,0,0,0,0,0,2,1.7,+2
aldrico01,Cole,Aldrich,2011-2012,9,2012,02,04,23.2628336756,OKC,AWAY,SAS,-11,FALSE,2.88333333333,1,1,1.000,0,0,None,0,0,None,0,1,1,0,0,0,0,0,2,2.0,+6
aldrico01,Cole,Aldrich,2011-2012,10,2012,02,14,23.2902121834,OKC,HOME,UTA,26,FALSE,5.18333333333,2,4,.500,0,0,None,0,0,None,2,2,4,0,0,0,0,1,4,3.6,+7
aldrico01,Cole,Aldrich,2011-2012,11,2012,02,17,23.2984257358,OKC,HOME,GSW,23,FALSE,21.3,0,2,.000,0,0,None,2,2,1.000,0,3,3,1,1,1,0,3,2,2.7,-1
aldrico01,Cole,Aldrich,2011-2012,12,2012,02,20,23.3066392882,OKC,HOME,NOH,8,FALSE,19.1166666667,2,3,.667,0,0,None,0,0,None,0,3,3,0,1,2,1,2,4,4.2,+2
aldrico01,Cole,Aldrich,2011-2012,13,2012,02,23,23.3148528405,OKC,HOME,LAL,15,FALSE,10.3166666667,1,1,1.000,0,0,None,0,0,None,0,1,1,0,0,0,0,1,2,1.6,-5
aldrico01,Cole,Aldrich,2011-2012,14,2012,03,03,23.3394934976,OKC,AWAY,ATL,-7,FALSE,14.4666666667,1,5,.200,0,0,None,4,4,1.000,5,2,7,0,0,3,2,2,6,6.3,-2
aldrico01,Cole,Aldrich,2011-2012,15,2012,03,10,23.3586584531,OKC,HOME,CHA,27,FALSE,10.05,3,4,.750,0,0,None,0,0,None,2,4,6,0,1,0,0,0,6,8.0,+13
aldrico01,Cole,Aldrich,2011-2012,16,2012,03,15,23.372347707,OKC,AWAY,DEN,13,FALSE,0.916666666667,0,0,None,0,0,None,0,0,None,0,0,0,0,0,0,0,0,0,0.0,-5
aldrico01,Cole,Aldrich,2011-2012,17,2012,03,18,23.3805612594,OKC,HOME,POR,16,FALSE,0.416666666667,0,0,None,0,0,None,0,0,None,0,0,0,0,1,0,0,0,0,1.0,0
aldrico01,Cole,Aldrich,2011-2012,18,2012,03,21,23.3887748118,OKC,HOME,LAC,23,FALSE,4.28333333333,1,1,1.000,0,0,None,0,0,None,0,0,0,0,0,1,0,0,2,2.4,+1
aldrico01,Cole,Aldrich,2011-2012,19,2012,03,25,23.3997262149,OKC,HOME,MIA,16,FALSE,1.23333333333,0,0,None,0,0,None,0,0,None,0,0,0,0,0,0,0,0,0,0.0,0
aldrico01,Cole,Aldrich,2011-2012,20,2012,03,27,23.4052019165,OKC,AWAY,POR,14,FALSE,3.06666666667,0,1,.000,0,0,None,0,0,None,1,2,3,0,0,0,0,1,0,0.2,-5
aldrico01,Cole,Aldrich,2011-2012,21,2012,04,01,23.4188911704,OKC,HOME,CHI,14,FALSE,6.31666666667,0,1,.000,0,0,None,0,0,None,0,0,0,0,0,2,1,0,0,-0.3,-14
aldrico01,Cole,Aldrich,2011-2012,22,2012,04,08,23.4380561259,OKC,HOME,TOR,16,FALSE,2.9,1,1,1.000,0,0,None,0,0,None,0,1,1,0,0,0,0,0,2,2.0,+1
aldrico01,Cole,Aldrich,2011-2012,23,2012,04,09,23.4407939767,OKC,AWAY,MIL,20,FALSE,5.1,1,3,.333,0,0,None,0,0,None,0,1,1,1,0,1,0,0,2,2.0,-6
aldrico01,Cole,Aldrich,2011-2012,24,2012,04,13,23.4517453799,OKC,HOME,SAC,26,FALSE,6.5,0,1,.000,0,0,None,0,0,None,1,3,4,0,1,1,1,1,0,1.2,-2
aldrico01,Cole,Aldrich,2011-2012,25,2012,04,16,23.4599589322,OKC,AWAY,LAC,-15,FALSE,1.13333333333,0,0,None,0,0,None,0,0,None,0,0,0,0,0,0,0,0,0,0.0,0
aldrico01,Cole,Aldrich,2011-2012,26,2012,04,24,23.4818617385,OKC,HOME,SAC,8,FALSE,15.5166666667,1,2,.500,0,0,None,4,4,1.000,0,3,3,0,0,1,1,5,6,3.6,+15
aldrila01,LaMarcus,Aldridge,2011-2012,1,2011,12,26,26.4380561259,POR,HOME,PHI,4,TRUE,41.55,11,25,.440,0,0,None,3,4,.750,3,4,7,3,3,3,2,2,25,19.2,+9
aldrila01,LaMarcus,Aldridge,2011-2012,2,2011,12,27,26.4407939767,POR,HOME,SAC,22,TRUE,33.2666666667,10,15,.667,0,0,None,4,6,.667,3,5,8,0,1,0,1,3,24,19.1,+16
aldrila01,LaMarcus,Aldridge,2011-2012,3,2011,12,29,26.4462696783,POR,HOME,DEN,9,TRUE,38.9666666667,6,14,.429,0,0,None,1,2,.500,1,4,5,6,0,1,2,4,13,8.4,+10
aldrila01,LaMarcus,Aldridge,2011-2012,4,2012,01,01,26.4544832307,POR,AWAY,LAC,-5,TRUE,41.65,9,21,.429,0,1,.000,1,2,.500,4,5,9,2,1,0,2,3,19,11.0,-2
aldrila01,LaMarcus,Aldridge,2011-2012,5,2012,01,03,26.4599589322,POR,AWAY,OKC,10,TRUE,41.95,10,19,.526,0,0,None,10,12,.833,3,5,8,1,0,1,3,5,30,19.9,+11
aldrila01,LaMarcus,Aldridge,2011-2012,6,2012,01,05,26.4654346338,POR,HOME,LAL,11,TRUE,32.9666666667,11,20,.550,0,0,None,6,7,.857,1,9,10,0,1,0,1,5,28,19.4,+5
aldrila01,LaMarcus,Aldridge,2011-2012,7,2012,01,06,26.4681724846,POR,AWAY,PHO,-25,TRUE,30.1,6,14,.429,0,0,None,2,4,.500,3,4,7,1,0,0,1,1,14,8.4,-17
aldrila01,LaMarcus,Aldridge,2011-2012,8,2012,01,08,26.4736481862,POR,HOME,CLE,20,TRUE,34.7833333333,10,21,.476,0,0,None,8,8,1.000,3,5,8,4,4,1,2,3,28,25.2,+24
aldrila01,LaMarcus,Aldridge,2011-2012,9,2012,01,10,26.4791238877,POR,HOME,LAC,8,TRUE,32.75,8,20,.400,0,0,None,2,2,1.000,2,5,7,3,0,1,1,4,18,10.3,+8
aldrila01,LaMarcus,Aldridge,2011-2012,10,2012,01,11,26.4818617385,POR,HOME,ORL,-3,TRUE,40.0833333333,10,17,.588,1,1,1.000,2,2,1.000,2,6,8,2,2,0,0,5,23,19.7,+4
aldrila01,LaMarcus,Aldridge,2011-2012,11,2012,01,13,26.4873374401,POR,AWAY,SAS,-16,TRUE,32.9833333333,12,21,.571,0,0,None,5,5,1.000,2,5,7,2,2,1,1,5,29,23.1,-3
